,id,event2,datetime,bodyweight,impulse,duration,left_impulse,left_duration,right_impulse,right_duration,impulse_ratio,impulse_time_diff
27,01103F97C4,41-2024-12-11,2024-12-11 10:27:11.837,0.1581089919097933,0.020740496806243878,0.06299999999999972,0.014617895580508545,0.04699999999999971,0.006742548097819583,0.016000000000000014,2.1680076090574283,0.030999999999999694
28,3B0018C6F9,42-2024-12-11,2024-12-11 10:27:33.839,0.093805783853227,0.011649634202634505,0.049000000000000044,0.006801882494257756,0.031000000000000028,0.005291856498383656,0.018000000000000016,1.2853490067871876,0.013000000000000012
29,01103FA4B2,43-2024-12-11,2024-12-11 10:27:52.838,0.0978635077665096,0.010982100119337385,0.07200000000000006,0.007139407504395429,0.05400000000000005,0.00418608588682342,0.018000000000000016,1.7055090835255446,0.03600000000000003
30,3B0018A99B,45-2024-12-11,2024-12-11 10:28:09.836,0.0951097925836406,0.010270576946312355,0.052000000000000046,0.0067160085016011685,0.03600000000000003,0.00391052501810222,0.016000000000000014,1.717418625507337,0.020000000000000018
31,01103FA4B2,46-2024-12-11,2024-12-11 10:28:50.837,0.1070560818927257,0.01070789674650626,0.056999999999999995,0.006869107217976403,0.03999999999999998,0.004194042003035584,0.017000000000000015,1.6378250892586785,0.022999999999999965
32,3B0018A99B,48-2024-12-11,2024-12-11 10:29:15.839,0.0951097925836406,0.0129494659223832,0.07800000000000007,0.006393599570167121,0.05500000000000005,0.006981322769556701,0.02300000000000002,0.9158149223593482,0.03200000000000003
33,3B004C5268,50-2024-12-11,2024-12-11 10:29:39.837,0.0869926524590599,0.010173651946513977,0.05900000000000016,0.006648490405621499,0.04300000000000015,0.003880732252254201,0.016000000000000014,1.7132051307480927,0.027000000000000135
34,3B0018C6F9,53-2024-12-11,2024-12-11 10:30:18.837,0.0978337541442573,0.01073923550379576,0.05300000000000016,0.006063715346840967,0.03300000000000014,0.005088235784005229,0.020000000000000018,1.1917127279954556,0.013000000000000123
35,01103F97C4,54-2024-12-11,2024-12-11 10:31:52.837,0.1618435114270358,0.020831434004721656,0.07499999999999996,0.01230833846021428,0.05499999999999994,0.009214473090502098,0.020000000000000018,1.335761506851782,0.03499999999999992
36,01103FA4B2,55-2024-12-11,2024-12-11 10:32:01.837,0.1070560818927257,0.012308144858254372,0.056999999999999995,0.007689600457460891,0.04099999999999998,0.0050862416551433155,0.016000000000000014,1.5118433174886614,0.024999999999999967
37,3B0018C2F6,56-2024-12-11,2024-12-11 10:32:07.836,0.1576520521087552,0.025031839953969338,0.05400000000000005,0.01587760363777304,0.03600000000000003,0.01001182776091053,0.018000000000000016,1.5858846173687116,0.018000000000000016
38,01103FA4B2,57-2024-12-11,2024-12-11 10:32:51.836,0.1070560818927257,0.01424129165819826,0.051000000000000156,0.0055561358921818035,0.02200000000000024,0.009110020463831282,0.028999999999999915,0.6098928003774354,-0.006999999999999673
39,3B0018A99B,58-2024-12-11,2024-12-11 10:33:13.837,0.0951097925836406,0.002376338676235258,0.03500000000000003,0.001609141184343679,0.02200000000000002,0.0008549971595295298,0.013000000000000012,1.8820427254157475,0.009000000000000008
40,3B0019B8CC,60-2024-12-11,2024-12-11 10:44:50.832,0.1538416953491121,0.021962700004007848,0.061000000000000165,0.012851549862437223,0.037000000000000144,0.009773016032949776,0.02400000000000002,1.3150034563647655,0.013000000000000123
41,3B0018C2F6,62-2024-12-11,2024-12-11 10:54:39.826,0.1424231511653939,0.024171846662576636,0.05699999999999994,0.015484229945074621,0.040000000000000036,0.009530770920961341,0.016999999999999904,1.6246566068458996,0.02300000000000013
42,3B00182A81,64-2024-12-11,2024-12-11 11:00:44.826,0.0991547467342567,0.011740641203934211,0.06399999999999995,0.007336726283484611,0.04599999999999993,0.004825730868575742,0.018000000000000016,1.5203347396059739,0.027999999999999914
43,01103FA4B2,65-2024-12-11,2024-12-11 11:02:24.823,0.0996264530551467,0.014060221208986267,0.05500000000000016,0.006513360373887564,0.03000000000000025,0.007969155281391306,0.02499999999999991,0.8173213024342549,0.0050000000000003375
44,3B0018A99B,66-2024-12-11,2024-12-11 11:02:26.822,0.0951097925836406,0.001157332643755905,0.07300000000000001,0.0006788615325302831,0.05499999999999999,0.0005221563340048155,0.018000000000000016,1.3001116491752112,0.03699999999999998
45,01103FA4B2,67-2024-12-11,2024-12-11 11:03:16.823,0.1070560818927257,0.01122611867667927,0.06899999999999995,0.007371995803776545,0.051999999999999935,0.0042101778087713,0.017000000000000015,1.7509939338946807,0.03499999999999992
46,01103F97C4,73-2024-12-11,2024-12-11 11:04:45.821,0.1618435114270357,0.02058471020681083,0.06900000000000017,0.01398875788478598,0.052000000000000046,0.007224228410784441,0.017000000000000126,1.936367053940784,0.03499999999999992
47,01103F97C4,75-2024-12-11,2024-12-11 11:05:43.822,0.1655765127639601,0.01581431537571303,0.07500000000000018,0.009319362148406665,0.052999999999999936,0.0069778684209077495,0.02200000000000024,1.3355600286877165,0.030999999999999694
48,01103F97C4,77-2024-12-11,2024-12-11 11:06:33.820,0.1652516503067811,0.01893326265937203,0.0600000000000005,0.013581324727934435,0.04500000000000082,0.005921895452280843,0.01499999999999968,2.293408392190296,0.030000000000001137
49,3B004CD4DE,81-2024-12-11,2024-12-11 11:21:03.819,0.0994476367912997,0.011963498861157097,0.050000000000000044,0.006765117070027408,0.028999999999999915,0.005604029987258792,0.02100000000000013,1.2071878782605445,0.007999999999999785
50,3B004CD4DE,84-2024-12-11,2024-12-11 11:22:48.819,0.0994476367912997,0.012403190739497513,0.05900000000000005,0.007362258903823819,0.039000000000000035,0.00545751718185699,0.020000000000000018,1.3490125011972416,0.019000000000000017
51,3B00192E1E,88-2024-12-11,2024-12-11 11:37:38.820,0.1005858192823128,0.013060388051484828,0.06400000000000006,0.006797039281702803,0.041000000000000036,0.00667611946877798,0.02300000000000002,1.0181122901545314,0.018000000000000016
52,01103F97C4,89-2024-12-11,2024-12-11 11:38:32.820,0.1615459787519868,0.019389487473130636,0.07200000000000006,0.0122745987961702,0.05300000000000016,0.007732806235314427,0.018999999999999906,1.587340794873945,0.03400000000000025
53,01103F97C4,93-2024-12-11,2024-12-11 11:42:07.817,0.1642297648399019,0.0013873361327405467,0.03000000000000025,0.0009045216247317675,0.020999999999999908,0.0005661296052730215,0.009000000000000341,1.5977288880618654,0.011999999999999567
54,01103F97C4,95-2024-12-11,2024-12-11 11:43:13.817,0.1615317162659896,0.01853181583943798,0.057000000000000384,0.012520595661960876,0.040000000000000036,0.006582822074930193,0.017000000000000348,1.902010341376825,0.022999999999999687
55,3B00192E1E,96-2024-12-11,2024-12-11 11:43:55.818,0.1005858192823128,0.011289226036405258,0.05899999999999994,0.005664060658127062,0.03499999999999992,0.005961513772079487,0.02400000000000002,0.950104432309536,0.010999999999999899
56,01103FA4B2,98-2024-12-11,2024-12-11 11:58:36.812,0.0987688529936521,0.013777830793875913,0.08400000000000007,0.004100650773243147,0.05500000000000016,0.01015000124943307,0.028999999999999915,0.4040049525582265,0.026000000000000245
57,01103F9A64,99-2024-12-11,2024-12-11 11:58:44.810,0.17343810965076,0.026536580776963612,0.06299999999999972,0.01519742565202051,0.03999999999999959,0.01219301334155148,0.02300000000000013,1.2464044142583328,0.01699999999999946
58,3B0018A99B,100-2024-12-11,2024-12-11 11:59:22.813,0.0951097925836406,0.0010682602412970413,0.020999999999999963,0.0006280692358717051,0.013000000000000012,0.0005235304982384507,0.007999999999999952,1.1996803204111337,0.00500000000000006
59,01103FA4B2,101-2024-12-11,2024-12-11 12:00:22.810,0.0990317123021343,0.010469206728992105,0.07799999999999985,0.005727379766481579,0.052999999999999936,0.005037582152942055,0.02499999999999991,1.1369302956452367,0.028000000000000025
60,3B0018C6F9,103-2024-12-11,2024-12-11 12:00:54.811,0.098122407562645,0.013564005079298471,0.07000000000000006,0.0069859283644877765,0.049000000000000044,0.007080401171633958,0.02100000000000002,0.9866571392134297,0.028000000000000025
61,01103FA4B2,104-2024-12-11,2024-12-11 12:01:04.811,0.1001558406552321,0.015350242123086525,0.04899999999999993,0.00641817034330648,0.02200000000000002,0.009403346178538413,0.026999999999999913,0.6825411105203056,-0.004999999999999893
62,01103F9A64,105-2024-12-11,2024-12-11 12:01:11.811,0.1797481985492579,0.026274689243159333,0.050000000000000266,0.016145141822390633,0.03200000000000003,0.011078724143250559,0.018000000000000238,1.45731057237549,0.01399999999999979
63,3B00190DF0,106-2024-12-11,2024-12-11 12:02:48.810,0.1858377627654824,0.02327276357580809,0.07099999999999995,0.015098826133433723,0.05499999999999994,0.009032009881991045,0.016000000000000014,1.671701684421241,0.038999999999999924
64,3B0018A99B,108-2024-12-11,2024-12-11 12:04:09.810,0.0951097925836406,0.011126492780425082,0.07499999999999996,0.005949505856133628,0.05499999999999999,0.005583614139532179,0.019999999999999962,1.0655295490443946,0.03500000000000003
65,01103F9A64,110-2024-12-11,2024-12-11 12:06:00.810,0.17343810965076,0.032606957311236244,0.06500000000000006,0.018759121153061976,0.04300000000000004,0.014849020838228453,0.02200000000000002,1.2633237812399767,0.02100000000000002
66,01103F9A64,111-2024-12-11,2024-12-11 12:06:39.810,0.17343810965076,0.026994018088600868,0.054999999999999716,0.016008222654450437,0.03699999999999992,0.011987300817160762,0.017999999999999794,1.335431795582656,0.019000000000000128
67,01103FA4B2,112-2024-12-11,2024-12-11 12:06:48.810,0.1070560818927257,0.011487746178247703,0.06300000000000006,0.007698038813737784,0.04600000000000004,0.004152534690215454,0.017000000000000015,1.8538168583820722,0.029000000000000026
68,3B0019B8CC,113-2024-12-11,2024-12-11 12:06:52.810,0.1538416953491121,0.025631814629545977,0.052000000000000046,0.011018521494896396,0.02400000000000002,0.015351658228448774,0.028000000000000025,0.7177414537849424,-0.0040000000000000036
69,3B00190DF0,115-2024-12-11,2024-12-11 12:07:05.809,0.1858377627654824,0.026823039649260177,0.06300000000000017,0.017175067258275774,0.04700000000000015,0.010613144261701946,0.016000000000000014,1.618282653544327,0.03100000000000014
70,01103F9A64,116-2024-12-11,2024-12-11 12:07:34.810,0.17343810965076,0.03268552680553837,0.06099999999999972,0.02109317511670204,0.0409999999999997,0.012558728681299262,0.020000000000000018,1.6795629280622255,0.020999999999999686
71,3B00190DF0,118-2024-12-11,2024-12-11 12:14:44.808,0.1858377627654824,0.026164623226943986,0.05699999999999994,0.018513628236326803,0.04200000000000004,0.008499765456233226,0.014999999999999902,2.1781340122450086,0.027000000000000135
72,3B00199DE5,120-2024-12-11,2024-12-11 12:14:59.808,0.1024016389159951,0.015147546877436394,0.052999999999999936,0.00622345516506743,0.02400000000000002,0.00938075735688077,0.028999999999999915,0.6634277946121842,-0.004999999999999893
73,3B00190DF0,122-2024-12-11,2024-12-11 12:16:02.810,0.1858377627654824,0.02435253405354181,0.05800000000000005,0.015902087620147075,0.04200000000000004,0.00931754363257509,0.016000000000000014,1.7066823883230062,0.026000000000000023
74,3B00190DF0,126-2024-12-11,2024-12-11 12:18:19.808,0.1858377627654825,0.024867582039938434,0.05599999999999994,0.01666649147066795,0.041000000000000036,0.009088223005110134,0.014999999999999902,1.8338559101484087,0.026000000000000134
75,3B00199DE5,129-2024-12-11,2024-12-11 12:18:56.807,0.1123533740676661,0.014824634376613499,0.050000000000000044,0.006711902906004488,0.02300000000000002,0.008567310314331422,0.027000000000000024,0.7834317492593675,-0.0040000000000000036
76,3B0018C2F6,130-2024-12-11,2024-12-11 12:24:51.810,0.1672000502891202,0.024270782356499477,0.05099999999999999,0.015142266440347748,0.033999999999999975,0.010015613752675921,0.017000000000000015,1.5118660537705053,0.01699999999999996
77,3B00182A81,132-2024-12-11,2024-12-11 12:38:08.810,0.0991547467342567,0.00318350847836036,0.040000000000000036,0.002078123818178437,0.028000000000000025,0.0012479411852122308,0.01200000000000001,1.6652417940874527,0.016000000000000014
78,3B00485E69,133-2024-12-11,2024-12-11 12:38:15.812,0.1057912313863007,0.012753698165363385,0.05400000000000005,0.005053962046320623,0.02200000000000002,0.008074482755341174,0.03200000000000003,0.625917745997722,-0.010000000000000009
79,01103FA4B2,135-2024-12-11,2024-12-11 12:39:29.811,0.0991968820079117,0.011477841198526451,0.05300000000000038,0.005914690223108085,0.025000000000000355,0.00600571094035143,0.028000000000000025,0.984844306003509,-0.0029999999999996696
80,3B0018C6F9,138-2024-12-11,2024-12-11 12:40:31.811,0.0981224075626449,0.004303140367196561,0.05299999999999999,0.002665642614696591,0.03400000000000003,0.0017830600928645387,0.01899999999999996,1.4949819276220564,0.015000000000000069
81,3B0018C6F9,140-2024-12-11,2024-12-11 12:41:17.813,0.0981224075626449,0.014494729057964855,0.04099999999999998,0.006315685808566207,0.01699999999999996,0.008723222060908866,0.02400000000000002,0.7240083726480512,-0.007000000000000062
82,3B00485E69,142-2024-12-11,2024-12-11 12:41:38.812,0.1057912313863007,0.01109214750342848,0.05899999999999994,0.00598811755219149,0.03499999999999992,0.0054328762432201815,0.02400000000000002,1.1022002497598224,0.010999999999999899
83,3B00485E69,143-2024-12-11,2024-12-11 12:43:16.814,0.1057912313863007,0.002503522254007456,0.07299999999999998,0.0019422571103947066,0.05400000000000002,0.0006058346586058835,0.01899999999999996,3.2059194415587444,0.03500000000000006
84,01103F9A64,144-2024-12-11,2024-12-11 12:43:31.812,0.17343810965076,0.027620611873053785,0.05699999999999994,0.016253455606443812,0.03699999999999992,0.012264743495257089,0.020000000000000018,1.3252177359216035,0.016999999999999904
85,3B00199DE5,145-2024-12-11,2024-12-11 12:43:49.812,0.1123533740676661,0.010269726928593242,0.05400000000000005,0.006068028427339415,0.03400000000000003,0.004558421721752698,0.020000000000000018,1.3311687241184604,0.014000000000000012
86,3B00182A81,146-2024-12-11,2024-12-11 12:43:56.813,0.0952088621756973,0.003527320094734719,0.09600000000000009,0.0015776808465966569,0.05500000000000005,0.0020413936806994467,0.041000000000000036,0.7728449742511659,0.014000000000000012
87,3B00190DF0,147-2024-12-11,2024-12-11 12:44:08.812,0.1908161188634035,0.025555044097882517,0.06800000000000006,0.017767628328214817,0.052000000000000046,0.008555277418269036,0.016000000000000014,2.0768032945692236,0.03600000000000003
88,3B00190DF0,150-2024-12-11,2024-12-11 12:46:12.812,0.1859336781505438,0.02552250874128186,0.052000000000000046,0.017491348764852976,0.03699999999999992,0.008939732971380343,0.015000000000000124,1.9565851486671662,0.021999999999999797
89,3B0018C2F6,151-2024-12-11,2024-12-11 12:46:34.811,0.1576520521087552,0.02474915530371749,0.05299999999999999,0.014860522570601137,0.033999999999999975,0.010733527060725804,0.019000000000000017,1.3844957474394501,0.014999999999999958
90,3B00190DF0,152-2024-12-11,2024-12-11 12:47:39.812,0.1855184282565355,0.02891040589601763,0.05799999999999983,0.019547562524473896,0.041999999999999815,0.010342144064679232,0.016000000000000014,1.8900880129134205,0.0259999999999998
91,01103F9A64,153-2024-12-11,2024-12-11 12:47:46.811,0.1734381096507601,0.029510531236376588,0.052999999999999936,0.01969234704720263,0.03699999999999992,0.010819552847583635,0.016000000000000014,1.8200703231095714,0.020999999999999908
92,01103F9A64,154-2024-12-11,2024-12-11 12:49:12.813,0.1808735453430809,0.028968860585965615,0.058000000000000274,0.018217705461628556,0.03699999999999992,0.011630113424337696,0.02100000000000035,1.5664254334360461,0.01599999999999957
93,01103F97C4,156-2024-12-11,2024-12-11 13:00:04.815,0.1643571035123447,0.01604268490814547,0.08000000000000007,0.009445628909385776,0.054999999999999716,0.006976653928441609,0.025000000000000355,1.3538909921959776,0.02999999999999936
94,01103F9A64,159-2024-12-11,2024-12-11 13:02:04.815,0.1878844739183932,0.02660113530361654,0.06299999999999972,0.01754207185878936,0.045999999999999375,0.009979419409769489,0.017000000000000348,1.7578248932614564,0.028999999999999027
95,3B0018A99B,160-2024-12-11,2024-12-11 13:02:23.815,0.0951097925836406,0.01306348720987639,0.06300000000000017,0.008131258074843875,0.04400000000000004,0.005361815447408784,0.019000000000000128,1.5165121132196904,0.02499999999999991
96,01103FA4B2,162-2024-12-11,2024-12-11 13:02:46.817,0.1070560818927257,0.0037433840174399607,0.040999999999999925,0.0021692057651007905,0.025999999999999912,0.0017380475587581974,0.015000000000000013,1.2480704306219603,0.010999999999999899
97,3B00190DF0,163-2024-12-11,2024-12-11 13:02:58.817,0.1858377627654824,0.025302883360234854,0.053999999999999826,0.016507972908619255,0.038999999999999924,0.009727051776707586,0.014999999999999902,1.6971198763585564,0.02400000000000002
98,01103F97C4,166-2024-12-11,2024-12-11 13:03:45.819,0.1655845491638308,0.015643147847777972,0.06800000000000006,0.008610750307072366,0.04200000000000026,0.007411771208108848,0.0259999999999998,1.1617668793731484,0.01600000000000046
99,01103F97C4,171-2024-12-11,2024-12-11 13:13:03.818,0.1618435114270357,0.015732674023399267,0.07299999999999995,0.009524353113034826,0.052000000000000046,0.006660878307684059,0.020999999999999908,1.4298944783374037,0.03100000000000014
100,3B00192E1E,174-2024-12-11,2024-12-11 13:15:56.819,0.1003175061405517,0.01072616328510339,0.0699999999999994,0.006327331151802849,0.05099999999999927,0.004756579508899318,0.019000000000000128,1.3302271390533333,0.03199999999999914
101,01103F97C4,180-2024-12-11,2024-12-11 13:27:55.822,0.1618435114270357,0.01797020444596567,0.06200000000000028,0.011831864095476383,0.04499999999999993,0.006694081306137285,0.017000000000000348,1.767511261721405,0.02799999999999958
102,3B0018C2F6,181-2024-12-11,2024-12-11 13:29:09.823,0.1702798543222825,0.023954307010466268,0.06000000000000005,0.013824138937189503,0.039000000000000146,0.010941484733674288,0.020999999999999908,1.2634609720418797,0.018000000000000238
103,3B004CD4DE,186-2024-12-11,2024-12-11 13:41:47.827,0.0984230140513655,0.013642283669850649,0.07699999999999996,0.006762897052765809,0.05500000000000016,0.0073263325208973605,0.021999999999999797,0.9230944723673913,0.03300000000000036
104,01103FA4B2,187-2024-12-11,2024-12-11 13:43:37.828,0.1070560818927257,0.0022219535310650544,0.03699999999999992,0.0014266650847691987,0.0259999999999998,0.0009058633174474269,0.01100000000000012,1.5749231228275202,0.01499999999999968
105,01103F9A64,189-2024-12-11,2024-12-11 13:44:05.828,0.1773882234495482,0.02899009280553769,0.05799999999999983,0.016093994690636736,0.03599999999999959,0.01385780719392737,0.02200000000000024,1.1613666192216388,0.013999999999999346
106,01103F9A64,192-2024-12-11,2024-12-11 13:45:57.827,0.1817553308944517,0.03372881426232211,0.057000000000000384,0.016484449257460974,0.03000000000000025,0.01813808850134793,0.027000000000000135,0.9088305670267258,0.0030000000000001137
107,3B00190DF0,193-2024-12-11,2024-12-11 13:46:15.828,0.1861748586609256,0.024164774099383165,0.05900000000000016,0.015356003367367038,0.04200000000000004,0.009666014728171513,0.017000000000000126,1.5886592147032534,0.02499999999999991
108,3B004CD4DE,196-2024-12-11,2024-12-11 13:47:07.827,0.0994476367912997,0.013200584593350155,0.07499999999999996,0.007253765811821811,0.05499999999999994,0.00640383346526687,0.020000000000000018,1.1327224312069961,0.03499999999999992
109,3B0019B8CC,197-2024-12-11,2024-12-11 13:47:13.828,0.1627008261898372,0.027735725633916197,0.08399999999999985,0.013537557143629452,0.05499999999999994,0.014878346345050785,0.028999999999999915,0.9098831839018628,0.026000000000000023
110,3B00190DF0,198-2024-12-11,2024-12-11 13:47:34.828,0.1801856776903659,0.026034424887293735,0.07099999999999995,0.017019494272251263,0.05499999999999994,0.009935466306526902,0.016000000000000014,1.7130040752159417,0.038999999999999924
111,3B00199DE5,200-2024-12-11,2024-12-11 13:48:29.828,0.1034324197864517,0.01220205748459718,0.06099999999999994,0.007340801918701971,0.040000000000000036,0.0052905705499720155,0.020999999999999908,1.3875255701373834,0.019000000000000128
112,01103F9A64,201-2024-12-11,2024-12-11 13:48:41.830,0.1852944007039373,0.030446315781017065,0.052000000000000046,0.01851934589293497,0.03299999999999992,0.012966649625580095,0.019000000000000128,1.42822906669744,0.01399999999999979
113,01103FA4B2,202-2024-12-11,2024-12-11 13:48:51.828,0.1023517918965001,0.015388384432514687,0.050000000000000266,0.006472330184973922,0.02300000000000013,0.009370483637544563,0.027000000000000135,0.6907146349459854,-0.0040000000000000036
114,3B00190DF0,203-2024-12-11,2024-12-11 13:49:53.829,0.1862532387156617,0.02605883071608397,0.06099999999999994,0.01694127100493557,0.04299999999999926,0.010000804870333219,0.018000000000000682,1.6939907562031156,0.02499999999999858
115,01103F9A64,204-2024-12-11,2024-12-11 13:50:01.829,0.1863801325626817,0.027475212722417545,0.0600000000000005,0.01693779569211307,0.04300000000000015,0.011547987988000784,0.017000000000000348,1.4667313223492002,0.0259999999999998
116,3B0018C2F6,205-2024-12-11,2024-12-11 13:50:25.829,0.1686109062311112,0.021763088148774264,0.07000000000000006,0.014605547154226014,0.05499999999999994,0.007940492976119483,0.015000000000000124,1.8393753634882934,0.039999999999999813
117,3B00192E1E,206-2024-12-11,2024-12-11 13:51:21.830,0.1005858192823128,0.010384326824755017,0.10899999999999999,0.004196738697870729,0.05499999999999994,0.006350366631837679,0.05400000000000005,0.660865575355965,0.0009999999999998899
118,3B00199DE5,207-2024-12-11,2024-12-11 13:51:58.830,0.1123533740676661,0.01145103382500985,0.040000000000000036,0.006406785269495832,0.02200000000000002,0.005501611496300684,0.018000000000000016,1.164528842831558,0.0040000000000000036
119,01103F9A64,208-2024-12-11,2024-12-11 13:52:04.830,0.17343810965076,0.030994701113919932,0.05900000000000016,0.01988997776269842,0.040999999999999925,0.012102398188513549,0.018000000000000238,1.643474082812455,0.022999999999999687
