,id,status,visit_datetime,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,bw_filled
1212,3B0018C2F6,Arrive,2024-12-22 09:20:41.462618,2024-12-22 09:20:42.370,72-2024-12-22,0.1511128246712101,0.9831319617286659,0.6964706828324762,0.0843666440984983,2.258,0.6918040956948629,-0.6723236849990029,2.257,1.9,0.09309159624802849,1.972,greti,F,6,0
1213,3B0018C2F6,Depart,2024-12-22 09:20:45.882586,2024-12-22 09:20:42.370,72-2024-12-22,0.1511128246712101,0.9831319617286659,0.6964706828324762,0.0843666440984983,2.258,0.6918040956948629,-0.6723236849990029,2.257,1.9,0.09309159624802849,1.972,greti,F,6,0
1214,3B004873F2,Arrive,2024-12-22 09:21:45.009792,2024-12-22 09:21:46.369,73-2024-12-22,0.10004265975347061,0.4907018920960182,0.33548686770566566,0.03285091797410879,0.733,0.33494591948283725,-0.3585393849253215,0.732,0.262,0.04786165265483003,0.346,bluti,F,5,1
1215,3B004873F2,Depart,2024-12-22 09:21:48.223516,2024-12-22 09:21:46.369,73-2024-12-22,0.10004265975347061,0.4907018920960182,0.33548686770566566,0.03285091797410879,0.733,0.33494591948283725,-0.3585393849253215,0.732,0.262,0.04786165265483003,0.346,bluti,F,5,1
1216,01103F97C4,Arrive,2024-12-22 09:21:50.064852,2024-12-22 09:21:51.370,74-2024-12-22,0.16184351142703576,0.8856926266744433,0.6074312483916127,0.06576664339850033,1.839,0.5583989494835586,-0.6872700295163411,1.831,0.239,0.07770305157853666,0.309,greti,M ,5,1
1217,01103F97C4,Depart,2024-12-22 09:21:54.084991,2024-12-22 09:21:51.370,74-2024-12-22,0.1618435114270358,0.8856926266744433,0.6074312483916127,0.06576664339850033,1.839,0.5583989494835586,-0.6872700295163411,1.831,0.239,0.07770305157853666,0.309,greti,M ,5,1
1218,3B001857EE,Arrive,2024-12-22 09:23:13.034757,2024-12-22 09:23:14.369,75-2024-12-22,0.0977687392677557,0.1588164718588071,0.1569174007355243,0.03635016305589583,0.386,0.1569174007355243,0.018986139334789,0.386,0.011,0.019771873402430598,0.084,bluti,M,6,1
1219,3B001857EE,Depart,2024-12-22 09:23:15.646153,2024-12-22 09:23:14.369,75-2024-12-22,0.0977687392677557,0.1588164718588071,0.1569174007355243,0.03635016305589583,0.386,0.1569174007355243,0.018986139334789,0.386,0.011,0.019771873402430598,0.084,bluti,M,6,1
1220,3B0019B8CC,Arrive,2024-12-22 09:23:22.884656,2024-12-22 09:23:23.368,76-2024-12-22,0.15384169534911218,0.8401778282653022,0.48294688802574753,0.062489486732935404,1.433,0.4805481308491282,-0.6867897034055187,1.435,0.426,0.12390786449963033,0.55,greti,F,5,1
1221,3B0019B8CC,Depart,2024-12-22 09:23:25.493681,2024-12-22 09:23:23.368,76-2024-12-22,0.15384169534911218,0.8401778282653022,0.48294688802574753,0.062489486732935404,1.433,0.4805481308491282,-0.6867897034055187,1.435,0.426,0.12390786449963033,0.55,greti,F,5,1
1222,3B00192E1E,Arrive,2024-12-22 09:23:48.008493,2024-12-22 09:23:49.370,77-2024-12-22,0.10058581928231287,0.42875960588283757,0.31597997483489987,0.021419101257665777,0.869,0.31525812641435025,-0.28683818947580625,0.868,0.623,0.039019376197392104,0.814,bluti,M,6,1
1223,3B00192E1E,Depart,2024-12-22 09:23:51.221981,2024-12-22 09:23:49.370,77-2024-12-22,0.10058581928231286,0.42875960588283757,0.31597997483489987,0.021419101257665777,0.869,0.31525812641435025,-0.28683818947580625,0.868,0.623,0.039019376197392104,0.814,bluti,M,6,1
1224,3B0019B8CC,Arrive,2024-12-22 09:24:20.242124,2024-12-22 09:24:21.368,78-2024-12-22,0.1538416953491122,0.8900489343758115,0.5108559772855692,0.052126607873133175,1.374,0.5108559772855692,-0.7259827857010601,1.374,0.894,0.06357079691094017,0.464,greti,F,5,1
1225,3B0019B8CC,Depart,2024-12-22 09:24:23.454999,2024-12-22 09:24:21.368,78-2024-12-22,0.1538416953491122,0.8900489343758115,0.5108559772855692,0.052126607873133175,1.374,0.5108559772855692,-0.7259827857010601,1.374,0.894,0.06357079691094017,0.464,greti,F,5,1
1226,3B001857EE,Arrive,2024-12-22 09:25:02.056417,2024-12-22 09:25:04.369,79-2024-12-22,0.0977687392677557,0.2761937541740982,0.2093278709812718,0.027183231416035302,1.057,0.20341377249223952,-0.18619143598577198,1.053,0.425,0.03605779895102342,0.258,bluti,M,6,1
1227,3B001857EE,Depart,2024-12-22 09:25:06.073964,2024-12-22 09:25:04.369,79-2024-12-22,0.0977687392677557,0.2761937541740982,0.2093278709812718,0.027183231416035302,1.057,0.20341377249223952,-0.18619143598577198,1.053,0.425,0.03605779895102342,0.258,bluti,M,6,1
1228,3B0019B8CC,Arrive,2024-12-22 09:25:52.458976,2024-12-22 09:25:54.369,80-2024-12-22,0.15384169534911224,0.8877432239458534,0.7328053506798786,0.05547387048901159,1.637,0.7289960874481712,-0.4018052339116741,1.636,0.708,0.08187108806444206,0.221,greti,F,5,1
1229,3B0019B8CC,Depart,2024-12-22 09:25:57.280769,2024-12-22 09:25:54.369,80-2024-12-22,0.1538416953491122,0.8877432239458534,0.7328053506798786,0.05547387048901159,1.637,0.7289960874481712,-0.4018052339116741,1.636,0.708,0.08187108806444206,0.221,greti,F,5,1
