,id,status,visit_datetime,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,bw_filled
678,0700ED9568,Depart,2024-12-16 10:29:09.522406,2024-12-16 10:29:07.006,171-2024-12-16,0.1578993376626478,0.8929284239957037,0.5904548797735854,0.09999742357919479,1.185,0.5773226683109665,-0.6807981603017659,1.182,0.574,0.0882640626327106,0.684,greti,M,6,1
679,3B00186448,Arrive,2024-12-16 10:31:24.155529,2024-12-16 10:31:25.007,172-2024-12-16,0.17003280821325056,0.9074580832552904,0.7157626554656451,0.08628708899529892,1.03,0.7079739814004006,-0.5658875002125371,1.028,0.292,0.06703299725290965,0.227,greti,M,5,0
680,3B00186448,Depart,2024-12-16 10:31:26.767772,2024-12-16 10:31:25.007,172-2024-12-16,0.17003280821325056,0.9074580832552904,0.7157626554656451,0.08628708899529892,1.03,0.7079739814004006,-0.5658875002125371,1.028,0.292,0.06703299725290965,0.227,greti,M,5,0
681,3B001874E8,Arrive,2024-12-16 10:31:35.599450,2024-12-16 10:31:37.006,173-2024-12-16,0.10894473032747953,0.5367275218796294,0.37988838673908176,0.046737272361484145,1.933,0.3766952307698468,-0.38218054320684597,1.931,1.226,0.023870683871667187,1.191,bluti,F,6,1
682,3B001874E8,Depart,2024-12-16 10:31:39.817400,2024-12-16 10:31:37.006,173-2024-12-16,0.10894473032747952,0.5367275218796294,0.37988838673908176,0.046737272361484145,1.933,0.3766952307698468,-0.38218054320684597,1.931,1.226,0.023870683871667187,1.191,bluti,F,6,1
683,3B00192E1E,Arrive,2024-12-16 10:32:05.972527,2024-12-16 10:32:07.007,174-2024-12-16,0.0997170119431986,0.1980744447295191,0.19408121029376663,0.03772556944918415,1.072,0.19408121029376663,0.02809646269082328,1.072,1.058,0.02038669016376068,1.025,bluti,M,6,0
684,3B00192E1E,Depart,2024-12-16 10:32:09.386232,2024-12-16 10:32:07.007,174-2024-12-16,0.0997170119431986,0.1980744447295191,0.19408121029376663,0.03772556944918415,1.072,0.19408121029376663,0.02809646269082328,1.072,1.058,0.02038669016376068,1.025,bluti,M,6,0
685,3B0018A99B,Arrive,2024-12-16 10:33:30.987861,2024-12-16 10:33:30.007,175-2024-12-16,0.09153971988541784,0.5852509373659575,0.44364282786271464,0.04336131332872974,1.066,0.44362161352750323,-0.37760280965739823,1.065,2.107,0.10544060245868284,1.08,bluti,M,5,0
686,3B0018A99B,Depart,2024-12-16 10:33:33.396102,2024-12-16 10:33:30.007,175-2024-12-16,0.09153971988541784,0.5852509373659575,0.44364282786271464,0.04336131332872974,1.066,0.44362161352750323,-0.37760280965739823,1.065,2.107,0.10544060245868284,1.08,bluti,M,5,0
687,3B00186448,Arrive,2024-12-16 10:33:37.983641,2024-12-16 10:33:39.006,176-2024-12-16,0.16741908216504361,0.9270102454022592,0.6387436143346026,0.05035837815474212,1.28,0.6349928984574373,-0.6727931639946367,1.277,0.217,0.05060903101112654,0.14,greti,M,5,1
688,3B00186448,Depart,2024-12-16 10:33:40.593660,2024-12-16 10:33:39.006,176-2024-12-16,0.16741908216504361,0.9270102454022592,0.6387436143346026,0.05035837815474212,1.28,0.6349928984574373,-0.6727931639946367,1.277,0.217,0.05060903101112654,0.14,greti,M,5,1
689,3B004CD4DE,Arrive,2024-12-16 10:33:41.742075,2024-12-16 10:33:42.006,177-2024-12-16,0.10390520924571546,0.12314614288040522,0.12068643207951153,0.041267867177201906,0.953,0.12068643207951153,0.02002537247758861,0.953,0.833,0.01444102961712933,0.865,bluti,M,5,1
690,3B004CD4DE,Depart,2024-12-16 10:33:44.155185,2024-12-16 10:33:42.006,177-2024-12-16,0.10390520924571546,0.12314614288040522,0.12068643207951153,0.041267867177201906,0.953,0.12068643207951153,0.02002537247758861,0.953,0.833,0.01444102961712933,0.865,bluti,M,5,1
691,01103FD2E8,Arrive,2024-12-16 10:34:03.415254,2024-12-16 10:34:03.007,178-2024-12-16,0.15823935251893545,0.9036787572610855,0.760761094631606,0.05348864634625717,7.771,0.7542200554281729,-0.4797329317691059,7.769,3.45,0.0985621060064971,1.351,greti,F ,5,0
692,01103FA4B2,Arrive,2024-12-16 10:34:08.348660,2024-12-16 10:34:10.008,179-2024-12-16,0.09785377702888168,0.5101449039296994,0.350485262052974,0.03461507587425108,2.018,0.34393385301575824,-0.37642409097299584,2.015,1.806,0.053802079328891014,2.0,bluti,M,6,0
693,01103FA4B2,Depart,2024-12-16 10:34:13.371257,2024-12-16 10:34:10.008,179-2024-12-16,0.09785377702888168,0.5101449039296994,0.350485262052974,0.03461507587425108,2.018,0.34393385301575824,-0.37642409097299584,2.015,1.806,0.053802079328891014,2.0,bluti,M,6,0
694,3B00186448,Arrive,2024-12-16 10:34:48.302160,2024-12-16 10:34:50.006,180-2024-12-16,0.17048832037363273,0.8623617243880962,0.7011052556048578,0.07773230191425924,5.479,0.6962520310515445,-0.4815083918936316,5.477,3.129,0.0334063279681819,1.427,greti,M,5,0
695,01103FD2E8,Arrive,2024-12-16 10:35:26.778752,2024-12-16 10:35:28.007,181-2024-12-16,0.13813345677345182,0.4595421231415874,0.3621106087894635,0.03955267663669305,3.092,0.3594715781081332,-0.2836645594213285,3.09,2.51,0.04449538787278035,3.097,greti,F ,5,1
696,01103FD2E8,Depart,2024-12-16 10:35:31.801117,2024-12-16 10:35:28.007,181-2024-12-16,0.13813345677345182,0.4595421231415874,0.3621106087894635,0.03955267663669305,3.092,0.3594715781081332,-0.2836645594213285,3.09,2.51,0.04449538787278035,3.097,greti,F ,5,1
697,3B001874E8,Arrive,2024-12-16 10:37:46.290580,2024-12-16 10:37:48.007,182-2024-12-16,0.09985929603042812,0.20698736390069838,0.19302218962087064,0.04602621925094819,1.69,0.1928111375864843,0.044346924536078164,1.691,1.694,0.02555101626438921,1.094,bluti,F,6,0
698,3B001874E8,Depart,2024-12-16 10:37:51.115452,2024-12-16 10:37:48.007,182-2024-12-16,0.09985929603042812,0.20698736390069838,0.19302218962087064,0.04602621925094819,1.69,0.1928111375864843,0.044346924536078164,1.691,1.694,0.02555101626438921,1.094,bluti,F,6,0
699,01103F97C4,Arrive,2024-12-16 10:38:20.847076,2024-12-16 10:38:22.007,183-2024-12-16,0.15980781371878014,0.9217840434693586,0.7644325344872643,0.03831237942442364,6.512,0.7631542008878903,-0.4520797402336668,6.511,4.89,0.08372672056212348,4.718,greti,M ,5,0
700,01103F9A64,Arrive,2024-12-16 10:38:31.249852,2024-12-16 10:38:32.008,184-2024-12-16,0.18036338925313453,1.221047089977634,0.9638996940478928,0.07999756771213125,4.229,0.9487588328066933,-0.747337585367905,4.226,2.773,0.08793520064169254,0.161,greti,M ,5,0
701,3B001874E8,Arrive,2024-12-16 10:38:43.917483,2024-12-16 10:38:45.008,185-2024-12-16,0.10120583359516973,0.2048181551146344,0.19574089726545857,0.05227040899667929,1.093,0.19574089726545857,0.04758028036672578,1.093,1.088,0.015680066077132966,1.049,bluti,F,6,0
702,3B001874E8,Depart,2024-12-16 10:38:47.532199,2024-12-16 10:38:45.008,185-2024-12-16,0.10120583359516973,0.2048181551146344,0.19574089726545857,0.05227040899667929,1.093,0.19574089726545857,0.04758028036672578,1.093,1.088,0.015680066077132966,1.049,bluti,F,6,0
703,0700ED9568,Arrive,2024-12-16 10:38:49.450775,2024-12-16 10:38:50.008,186-2024-12-16,0.1578993376626478,0.8884108222939526,0.6352103169698581,0.04513222525688028,1.264,0.6212107410981043,-0.6112086979029825,1.261,0.697,0.040402478500070754,0.801,greti,M,6,1
704,0700ED9568,Depart,2024-12-16 10:38:52.663131,2024-12-16 10:38:50.008,186-2024-12-16,0.1578993376626478,0.8884108222939526,0.6352103169698581,0.04513222525688028,1.264,0.6212107410981043,-0.6112086979029825,1.261,0.697,0.040402478500070754,0.801,greti,M,6,1
705,3B0018A99B,Arrive,2024-12-16 10:38:52.664456,2024-12-16 10:38:54.009,187-2024-12-16,0.09534645770834113,0.14537810901504106,0.14075417818783734,0.035266266943522355,0.256,0.14075417818783734,0.03513772547829177,0.256,0.257,0.028593094042505564,0.271,bluti,M,5,1
706,3B0018A99B,Depart,2024-12-16 10:38:55.676261,2024-12-16 10:38:54.009,187-2024-12-16,0.09534645770834112,0.14537810901504106,0.14075417818783734,0.035266266943522355,0.256,0.14075417818783734,0.03513772547829177,0.256,0.257,0.028593094042505564,0.271,bluti,M,5,1
707,3B0019B8CC,Arrive,2024-12-16 10:39:06.838204,2024-12-16 10:39:08.008,188-2024-12-16,0.16777153910471526,0.9855343048436989,0.7391160875667754,0.06272956603813234,4.49,0.729068313673185,-0.6021319229055534,4.488,3.863,0.03577802889859605,1.266,greti,F,5,0
708,01103F97C4,Arrive,2024-12-16 10:39:30.519778,2024-12-16 10:39:32.007,189-2024-12-16,0.15720696353414593,1.0354251032840727,0.8678428584385187,0.0628109262856309,1.56,0.8678428584385187,-0.46480992287336886,1.56,1.129,0.06062840421224741,1.03,greti,M ,5,0
709,01103F97C4,Depart,2024-12-16 10:39:34.939924,2024-12-16 10:39:32.007,189-2024-12-16,0.15720696353414593,1.0354251032840727,0.8678428584385187,0.0628109262856309,1.56,0.8678428584385187,-0.46480992287336886,1.56,1.129,0.06062840421224741,1.03,greti,M ,5,0
710,3B004AB6A7,Arrive,2024-12-16 10:39:42.750548,2024-12-16 10:39:44.008,190-2024-12-16,0.10258638518469287,1.5502379502517167,0.4331850794859799,0.10672831567793908,1.562,0.38507532957636026,-1.494639705546132,1.566,1.542,0.12770019930697127,1.814,bluti,M,5,1
711,3B001874E8,Arrive,2024-12-16 10:40:19.645361,2024-12-16 10:40:21.009,191-2024-12-16,0.1008856862246987,0.515093176748562,0.3863599991015335,0.025545255469404102,2.068,0.3796419354203236,-0.3476842932582338,2.066,1.894,0.029189072126731955,2.074,bluti,F,6,0
712,3B001874E8,Depart,2024-12-16 10:40:24.262885,2024-12-16 10:40:21.009,191-2024-12-16,0.1008856862246987,0.515093176748562,0.3863599991015335,0.025545255469404102,2.068,0.3796419354203236,-0.3476842932582338,2.066,1.894,0.029189072126731955,2.074,bluti,F,6,0
713,3B001877B5,Arrive,2024-12-16 10:40:24.264406,2024-12-16 10:40:25.008,192-2024-12-16,0.17176003615617266,0.8671486250920003,0.6256144895534131,0.08459944757289502,1.306,0.6075839109098294,-0.60504550302941,1.302,0.729,0.0518372869948596,0.743,greti,M,5,1
714,3B001877B5,Depart,2024-12-16 10:40:27.275332,2024-12-16 10:40:25.008,192-2024-12-16,0.17176003615617266,0.8671486250920003,0.6256144895534131,0.08459944757289502,1.306,0.6075839109098294,-0.60504550302941,1.302,0.729,0.0518372869948596,0.743,greti,M,5,1
715,3B0019B8CC,Arrive,2024-12-16 10:40:27.327300,2024-12-16 10:40:29.009,193-2024-12-16,0.15995973146986905,0.9074749575920968,0.6349850144140538,0.03282164938186907,1.112,0.6349850144140538,-0.6367080270327213,1.112,0.778,0.028927129550450847,0.861,greti,F,5,1
716,3B0019B8CC,Depart,2024-12-16 10:40:31.145502,2024-12-16 10:40:29.009,193-2024-12-16,0.159959731469869,0.9074749575920968,0.6349850144140538,0.03282164938186907,1.112,0.6349850144140538,-0.6367080270327213,1.112,0.778,0.028927129550450847,0.861,greti,F,5,1
717,01103F97C4,Arrive,2024-12-16 10:40:41.522550,2024-12-16 10:40:43.008,194-2024-12-16,0.1598146914690822,1.2039262873249488,0.7486657482174578,0.07237370149259457,0.478,0.5823701661959366,-1.0534815485252758,1.252,0.458,0.04236865573376272,1.717,greti,M ,5,1
718,01103F97C4,Arrive,2024-12-16 10:40:51.736284,2024-12-16 10:40:53.009,195-2024-12-16,0.15821600651499873,1.0906170236806243,0.843584103524832,0.08588964928902779,9.006,0.8399343418264662,-0.6489195937099478,9.005,0.943,0.07824488652781161,8.594,greti,M ,5,0
719,3B001877B5,Arrive,2024-12-16 10:43:55.480513,2024-12-16 10:43:56.009,196-2024-12-16,0.17176003615617266,0.8204773474209529,0.6237713105127831,0.04279661779793331,1.56,0.6160611288491761,-0.5269554208924998,1.557,0.755,0.05287381076100968,0.602,greti,M,5,1
720,3B001877B5,Depart,2024-12-16 10:43:58.091661,2024-12-16 10:43:56.009,196-2024-12-16,0.17176003615617266,0.8204773474209529,0.6237713105127831,0.04279661779793331,1.56,0.6160611288491761,-0.5269554208924998,1.557,0.755,0.05287381076100968,0.602,greti,M,5,1
721,3B0019B8CC,Arrive,2024-12-16 10:44:03.026700,2024-12-16 10:44:04.008,197-2024-12-16,0.16651802884422223,0.9681884712166308,0.7218872447452555,0.06440752179646896,1.191,0.6986864187009527,-0.6424988094691918,1.186,0.603,0.08569394073580887,0.74,greti,F,5,0
722,3B0019B8CC,Depart,2024-12-16 10:44:06.441323,2024-12-16 10:44:04.008,197-2024-12-16,0.16651802884422223,0.9681884712166308,0.7218872447452555,0.06440752179646896,1.191,0.6986864187009527,-0.6424988094691918,1.186,0.603,0.08569394073580887,0.74,greti,F,5,0
723,3B00190DF0,Arrive,2024-12-16 10:44:30.009993,2024-12-16 10:44:31.008,198-2024-12-16,0.178457956568449,1.105374786101547,0.7511747707234786,0.03151350619968565,2.586,0.7505262659836647,-0.8082294450606449,2.585,1.597,0.06772429210457087,2.564,greti,M,6,0
724,3B00190DF0,Depart,2024-12-16 10:44:34.632060,2024-12-16 10:44:31.008,198-2024-12-16,0.178457956568449,1.105374786101547,0.7511747707234786,0.03151350619968565,2.586,0.7505262659836647,-0.8082294450606449,2.585,1.597,0.06772429210457087,2.564,greti,M,6,0
725,3B00190DF0,Arrive,2024-12-16 10:45:09.748025,2024-12-16 10:45:11.009,199-2024-12-16,0.17834742423517774,1.1395828621730928,0.8988465919933238,0.05811387105986019,2.478,0.8850755869821,-0.6989788940275327,2.476,1.009,0.05185320247008016,0.518,greti,M,6,0
726,3B00190DF0,Depart,2024-12-16 10:45:14.772089,2024-12-16 10:45:11.009,199-2024-12-16,0.17834742423517774,1.1395828621730928,0.8988465919933238,0.05811387105986019,2.478,0.8850755869821,-0.6989788940275327,2.476,1.009,0.05185320247008016,0.518,greti,M,6,0
727,01103FD2E8,Arrive,2024-12-16 10:48:25.254205,2024-12-16 10:48:26.009,200-2024-12-16,0.1619875753376576,0.5407357228773165,0.4859976656501812,0.05084716609908444,4.218,0.4836461315623186,-0.22596820750211502,4.217,2.949,0.04505746846649989,3.194,greti,F ,5,0
728,01103FD2E8,Arrive,2024-12-16 10:49:26.008442,2024-12-16 10:49:27.010,201-2024-12-16,0.15888532818625276,0.4315671793498322,0.3779991221833232,0.04434586586870535,2.018,0.3779991221833232,-0.20806260528861428,2.018,0.116,0.0388033924594437,1.152,greti,F ,5,0
729,01103FD2E8,Depart,2024-12-16 10:49:29.625175,2024-12-16 10:49:27.010,201-2024-12-16,0.15888532818625276,0.4315671793498322,0.3779991221833232,0.04434586586870535,2.018,0.3779991221833232,-0.20806260528861428,2.018,0.116,0.0388033924594437,1.152,greti,F ,5,0
730,3B004B0F76,Arrive,2024-12-16 10:49:59.183140,2024-12-16 10:49:59.009,202-2024-12-16,0.15680011376556752,0.9031876707644148,0.6270638791468441,0.043588174266380536,1.78,0.6155034525554841,-0.6609705483221464,1.778,1.256,0.0987041534421569,1.743,greti,F,5,0
731,3B004B0F76,Depart,2024-12-16 10:50:01.792943,2024-12-16 10:49:59.009,202-2024-12-16,0.15680011376556752,0.9031876707644148,0.6270638791468441,0.043588174266380536,1.78,0.6155034525554841,-0.6609705483221464,1.778,1.256,0.0987041534421569,1.743,greti,F,5,0
732,3B00199DE5,Arrive,2024-12-16 11:01:36.681905,2024-12-16 11:01:38.005,203-2024-12-16,0.09799420902461776,0.14955062509639,0.1466908533175756,0.029233102933885584,0.446,0.14666586258186007,0.028977951556068346,0.445,0.448,0.02183810065110394,0.429,bluti,M,5,0
733,3B00199DE5,Depart,2024-12-16 11:01:40.296224,2024-12-16 11:01:38.005,203-2024-12-16,0.09799420902461776,0.14955062509639,0.1466908533175756,0.029233102933885584,0.446,0.14666586258186007,0.028977951556068346,0.445,0.448,0.02183810065110394,0.429,bluti,M,5,0
734,3B0019B8CC,Arrive,2024-12-16 11:01:41.240661,2024-12-16 11:01:42.007,204-2024-12-16,0.17054293572167364,0.23198855963537518,0.22177800497779082,0.09514514463291612,0.052,0.20855266262981806,0.010842125190034564,2.392,1.257,0.10748130499012468,0.048,greti,F,5,0
735,3B0019B8CC,Depart,2024-12-16 11:01:45.860191,2024-12-16 11:01:42.007,204-2024-12-16,0.17054293572167364,0.23198855963537518,0.22177800497779082,0.09514514463291612,0.052,0.20855266262981806,0.010842125190034564,2.392,1.257,0.10748130499012468,0.048,greti,F,5,0
736,3B004CD4DE,Arrive,2024-12-16 11:01:54.151327,2024-12-16 11:01:55.005,205-2024-12-16,0.10390520924571546,0.4798364957101841,0.32815726805625706,0.028528883129873287,0.816,0.3223944448233744,-0.3553841350393181,0.809,0.019,0.024669340362260823,0.154,bluti,M,5,1
737,3B004CD4DE,Depart,2024-12-16 11:01:56.762291,2024-12-16 11:01:55.005,205-2024-12-16,0.10390520924571546,0.4798364957101841,0.32815726805625706,0.028528883129873287,0.816,0.3223944448233744,-0.3553841350393181,0.809,0.019,0.024669340362260823,0.154,bluti,M,5,1
738,3B001877B5,Arrive,2024-12-16 11:02:10.888487,2024-12-16 11:02:10.006,206-2024-12-16,0.16454781846724317,0.1833015087873572,0.18315477904186483,0.026852134693097253,0.898,0.18315477904186483,0.007077106413043347,0.898,0.606,0.012684450960645417,0.696,greti,M,5,0
739,01103F97C4,Arrive,2024-12-16 11:02:20.550138,2024-12-16 11:02:21.007,207-2024-12-16,0.1598146914690822,0.9352524069095411,0.6448038766993709,0.05346813994375772,0.653,0.608932831454809,-0.6624022848040668,0.648,0.001,0.27175251822247354,0.645,greti,M ,5,1
740,01103F97C4,Depart,2024-12-16 11:02:22.959560,2024-12-16 11:02:21.007,207-2024-12-16,0.15981469146908223,0.9352524069095411,0.6448038766993709,0.05346813994375772,0.653,0.608932831454809,-0.6624022848040668,0.648,0.001,0.27175251822247354,0.645,greti,M ,5,1
741,3B00191394,Arrive,2024-12-16 11:05:28.759333,2024-12-16 11:05:30.005,208-2024-12-16,0.09089399287210344,0.47947522999358577,0.3965543041748852,0.030099557956818155,1.992,0.3965543041748852,-0.19183904725724046,1.992,1.569,0.01784861529069399,1.968,bluti,F,5,0
742,3B00191394,Depart,2024-12-16 11:05:31.166571,2024-12-16 11:05:30.005,208-2024-12-16,0.09089399287210344,0.47947522999358577,0.3965543041748852,0.030099557956818155,1.992,0.3965543041748852,-0.19183904725724046,1.992,1.569,0.01784861529069399,1.968,bluti,F,5,0
743,3B00191394,Arrive,2024-12-16 11:05:31.167595,2024-12-16 11:05:30.005,208-2024-12-16,0.09089399287210344,0.47947522999358577,0.3965543041748852,0.030099557956818155,1.992,0.3965543041748852,-0.19183904725724046,1.992,1.569,0.01784861529069399,1.968,bluti,F,5,0
744,3B00191394,Depart,2024-12-16 11:05:33.373749,2024-12-16 11:05:30.005,208-2024-12-16,0.09089399287210344,0.47947522999358577,0.3965543041748852,0.030099557956818155,1.992,0.3965543041748852,-0.19183904725724046,1.992,1.569,0.01784861529069399,1.968,bluti,F,5,0
745,3B0018A99B,Arrive,2024-12-16 11:06:21.287863,2024-12-16 11:06:23.005,209-2024-12-16,0.09260581535673809,0.2816848884066217,0.24252129828159724,0.026019198030611947,2.882,0.24086591014900335,-0.13592927647420278,2.88,1.375,0.060998347007461755,2.886,bluti,M,5,0
746,3B0018A99B,Depart,2024-12-16 11:06:25.713055,2024-12-16 11:06:23.005,209-2024-12-16,0.09260581535673809,0.2816848884066217,0.24252129828159724,0.026019198030611947,2.882,0.24086591014900335,-0.13592927647420278,2.88,1.375,0.060998347007461755,2.886,bluti,M,5,0
747,3B004CD4DE,Arrive,2024-12-16 11:07:57.486139,2024-12-16 11:07:59.004,210-2024-12-16,0.10390520924571546,0.021686696725493396,0.013973148206927386,0.011728819464779952,0.001,-0.01830109203061577,-0.003731625842593417,0.289,0.292,0.012807840703176586,0.01,bluti,M,5,1
748,3B004CD4DE,Depart,2024-12-16 11:07:59.894854,2024-12-16 11:07:59.004,210-2024-12-16,0.10390520924571546,0.021686696725493396,0.013973148206927386,0.011728819464779952,0.001,-0.01830109203061577,-0.003731625842593417,0.289,0.292,0.012807840703176586,0.01,bluti,M,5,1
749,01103FA4B2,Arrive,2024-12-16 11:10:14.061320,2024-12-16 11:10:15.004,211-2024-12-16,0.09854579480359192,0.4802453439532639,0.3611832917574975,0.030089204154237704,2.713,0.3574239666146771,-0.3047926470859136,2.711,2.041,0.10482341450899617,2.709,bluti,M,6,0
750,3B00192E1E,Arrive,2024-12-16 11:10:48.183051,2024-12-16 11:10:50.005,212-2024-12-16,0.10139949933255882,0.39473946215862693,0.3251682702716856,0.0030379273367368677,0.154,0.3227528237891057,-0.22627418552706258,0.152,0.051,0.07662203341538401,0.136,bluti,M,6,1
751,3B00192E1E,Depart,2024-12-16 11:10:51.597028,2024-12-16 11:10:50.005,212-2024-12-16,0.10139949933255882,0.39473946215862693,0.3251682702716856,0.0030379273367368677,0.154,0.3227528237891057,-0.22627418552706258,0.152,0.051,0.07662203341538401,0.136,bluti,M,6,1
752,3B001877B5,Arrive,2024-12-16 11:15:35.897291,2024-12-16 11:15:37.004,213-2024-12-16,0.17176003615617264,0.5254596908938468,0.405526686380425,0.2790361304022035,0.957,0.3992542470108539,-0.314167216909363,0.955,0.529,0.08651696030919914,0.604,greti,M,5,1
753,3B001877B5,Depart,2024-12-16 11:15:39.113106,2024-12-16 11:15:37.004,213-2024-12-16,0.17176003615617264,0.5254596908938468,0.405526686380425,0.2790361304022035,0.957,0.3992542470108539,-0.314167216909363,0.955,0.529,0.08651696030919914,0.604,greti,M,5,1
754,3B001877B5,Arrive,2024-12-16 11:17:00.215333,2024-12-16 11:17:01.003,214-2024-12-16,0.1647362289569308,0.9244646697622645,0.6664674326807828,0.026029568354196123,0.974,0.6548384949613789,-0.6380259646076921,0.971,1.0,0.04750966048347788,0.484,greti,M,5,0
755,3B001877B5,Depart,2024-12-16 11:17:02.624915,2024-12-16 11:17:01.003,214-2024-12-16,0.1647362289569308,0.9244646697622645,0.6664674326807828,0.026029568354196123,0.974,0.6548384949613789,-0.6380259646076921,0.971,1.0,0.04750966048347788,0.484,greti,M,5,0
756,3B00191394,Arrive,2024-12-16 11:17:04.097439,2024-12-16 11:17:05.004,215-2024-12-16,0.09769545991712865,0.5626394607537839,0.44432716456470817,0.017114483753685596,0.572,0.4380792807122622,-0.3382208021900036,0.57,0.261,0.028739004920093167,0.115,bluti,F,5,1
757,3B00191394,Depart,2024-12-16 11:17:06.507539,2024-12-16 11:17:05.004,215-2024-12-16,0.09769545991712864,0.5626394607537839,0.44432716456470817,0.017114483753685596,0.572,0.4380792807122622,-0.3382208021900036,0.57,0.261,0.028739004920093167,0.115,bluti,F,5,1
758,3B00191394,Arrive,2024-12-16 11:18:01.995100,2024-12-16 11:18:01.004,216-2024-12-16,0.22636408125358196,0.3687853983998639,0.14390302796906201,0.21147269172841174,3.0,-0.29498939620710235,0.21147269172841174,2.976,3.0,0.0840457228266383,2.54,bluti,F,5,0
759,3B004CD4DE,Arrive,2024-12-16 11:19:24.468223,2024-12-16 11:19:25.004,217-2024-12-16,0.10390520924571547,0.5497820649342537,0.4330906252546048,0.04652813644833331,0.877,0.4244494400108948,-0.34232320880891864,0.874,0.37,0.09510505443572244,0.882,bluti,M,5,1
760,3B004CD4DE,Depart,2024-12-16 11:19:27.075881,2024-12-16 11:19:25.004,217-2024-12-16,0.10390520924571546,0.5497820649342537,0.4330906252546048,0.04652813644833331,0.877,0.4244494400108948,-0.34232320880891864,0.874,0.37,0.09510505443572244,0.882,bluti,M,5,1
761,3B0018A99B,Arrive,2024-12-16 11:19:52.372714,2024-12-16 11:19:54.004,218-2024-12-16,0.09534645770834115,0.2721418035051117,0.24613694895111335,0.004202337013276852,0.09,0.2436538684388177,-0.11363837085425887,0.087,0.117,0.0465776746600968,0.094,bluti,M,5,1
762,3B0018A99B,Depart,2024-12-16 11:19:54.781650,2024-12-16 11:19:54.004,218-2024-12-16,0.09534645770834113,0.2721418035051117,0.24613694895111335,0.004202337013276852,0.09,0.2436538684388177,-0.11363837085425887,0.087,0.117,0.0465776746600968,0.094,bluti,M,5,1
763,3B001877B5,Arrive,2024-12-16 11:19:54.891195,2024-12-16 11:19:56.003,219-2024-12-16,0.17176003615617266,0.8835282372729921,0.627822979897997,0.04854374982709603,0.657,0.6049404033941223,-0.6404838481853496,0.652,0.233,0.06895449119066503,0.67,greti,M,5,1
764,3B001877B5,Depart,2024-12-16 11:19:57.704325,2024-12-16 11:19:56.003,219-2024-12-16,0.17176003615617266,0.8835282372729921,0.627822979897997,0.04854374982709603,0.657,0.6049404033941223,-0.6404838481853496,0.652,0.233,0.06895449119066503,0.67,greti,M,5,1
765,3B0018A99B,Arrive,2024-12-16 11:20:44.214902,2024-12-16 11:20:46.004,220-2024-12-16,0.09534645770834113,0.29902115989946476,0.25498299221392423,0.006256185506276606,0.408,0.25162147433336424,-0.15869287762584117,0.405,0.095,0.036447760124497394,0.413,bluti,M,5,1
766,3B0018A99B,Depart,2024-12-16 11:20:46.624571,2024-12-16 11:20:46.004,220-2024-12-16,0.09534645770834109,0.29902115989946476,0.25498299221392423,0.006256185506276606,0.408,0.25162147433336424,-0.15869287762584117,0.405,0.095,0.036447760124497394,0.413,bluti,M,5,1
767,01103F8EAC,Arrive,2024-12-16 11:21:02.223187,2024-12-16 11:21:04.004,221-2024-12-16,0.1706482011238342,0.7793956559893279,0.6080488573383934,0.036775818781174315,0.498,0.596343849661249,-0.45089435063329236,0.494,0.048,0.047432244164963035,0.017,greti,M,5,1
768,01103F8EAC,Depart,2024-12-16 11:21:05.841087,2024-12-16 11:21:04.004,221-2024-12-16,0.1706482011238342,0.7793956559893279,0.6080488573383934,0.036775818781174315,0.498,0.596343849661249,-0.45089435063329236,0.494,0.048,0.047432244164963035,0.017,greti,M,5,1
769,3B00182A81,Arrive,2024-12-16 11:22:36.901687,2024-12-16 11:22:38.004,222-2024-12-16,0.09896916871623816,0.1570542735193911,0.15427354268702742,0.02989483419899129,0.047,0.15427354268702742,0.029310138689755405,0.047,0.049,0.0138323196920475,0.039,bluti,F,6,1
770,3B00182A81,Depart,2024-12-16 11:22:39.913892,2024-12-16 11:22:38.004,222-2024-12-16,0.09896916871623818,0.1570542735193911,0.15427354268702742,0.02989483419899129,0.047,0.15427354268702742,0.029310138689755405,0.047,0.049,0.0138323196920475,0.039,bluti,F,6,1
771,01103F8EAC,Arrive,2024-12-16 11:23:08.784854,2024-12-16 11:23:10.003,223-2024-12-16,0.1706482011238342,0.8031269017022546,0.4928237480514576,0.03681821651537394,1.417,0.4927616841764107,-0.6341863467754284,1.418,0.289,0.03467635510453458,0.401,greti,M,5,1
772,01103F8EAC,Depart,2024-12-16 11:23:12.198011,2024-12-16 11:23:10.003,223-2024-12-16,0.1706482011238342,0.8031269017022546,0.4928237480514576,0.03681821651537394,1.417,0.4927616841764107,-0.6341863467754284,1.418,0.289,0.03467635510453458,0.401,greti,M,5,1
773,3B00182A81,Arrive,2024-12-16 11:23:29.662878,2024-12-16 11:23:31.004,224-2024-12-16,0.09896916871623819,0.13027741630483639,0.12953711531261292,0.02196331926553089,0.072,0.12941957437795182,0.012405380163177568,0.071,0.1,0.010438229938827277,0.059,bluti,F,6,1
