,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
26,011016B2E1,first visit,2024-12-23 08:37:21.646568,control,nah,0.0,2024-12-23,2024-12-23 08:37:21.176,22-2024-12-23,0.09373981796219104,0.5593042542598875,0.37812622621427217,0.035691855187999236,2.469,0.3779971024491723,-0.4117478930225133,2.47,2.171,0.07784886868926763,0.07,bluti,F,6,3,,0
27,3B0018A99B,first visit,2024-12-23 09:19:32.438589,control,nah,0.0,2024-12-23,2024-12-23 09:19:33.841,47-2024-12-23,0.08787484203490603,0.21722655061656013,0.17935566144889048,0.0340926704670762,0.528,0.17935566144889048,-0.0904316677205254,0.528,0.039,0.0856341563599048,0.53,bluti,M,5,3,,1
28,3B00190DF0,first visit,2024-12-23 09:34:24.090749,control,nah,0.0,2024-12-23,2024-12-23 09:34:24.852,56-2024-12-23,0.1743258769738473,1.071433966678184,0.756147695457724,0.049606981337617075,1.558,0.7425916088291337,-0.7566399390560526,1.555,0.82,0.18577934337253083,1.551,greti,M,6,3,,0
29,3B004AB6A7,first visit,2024-12-23 09:38:10.551493,control,nah,0.0,2024-12-23,2024-12-23 09:38:11.853,62-2024-12-23,0.0822700432833303,0.46883157777261236,0.42602633030036213,0.06885293361694834,0.495,0.42557974863624765,-0.17798194584263274,0.494,0.46,0.11780287952196951,0.437,bluti,M,5,3,,1
30,3B001857EE,first visit,2024-12-23 10:45:53.200945,control,nah,0.0,2024-12-23,2024-12-23 10:45:54.846,139-2024-12-23,0.07670695493638918,0.2929979734720029,0.21315968199176974,0.01150567403517104,0.754,0.20741626735944627,-0.2066584169380905,0.75,0.202,0.022231880151847024,0.76,bluti,M,6,3,,0
31,3B004B0F76,first visit,2024-12-23 11:09:14.032008,control,nah,0.0,2024-12-23,2024-12-23 11:09:15.818,180-2024-12-23,,0.5687914888609904,0.4893621633604191,0.14987086227783714,0.059,0.4889397173957421,-0.21442853662472805,0.058,0.039,0.10019920316960321,0.03,greti,F,5,3,,0
32,3B00191394,first visit,2024-12-23 11:45:49.866523,control,nah,0.0,2024-12-23,2024-12-23 11:45:50.836,232-2024-12-23,0.09451346745749725,0.4940235185178266,0.4033364633838899,0.022725608958204007,0.785,0.3974669603165814,-0.29085224915419444,0.783,0.65,0.019344279322007846,0.14,bluti,F,5,3,,0
33,3B00199DE5,first visit,2024-12-23 11:47:35.569495,control,nah,0.0,2024-12-23,2024-12-23 11:47:36.835,238-2024-12-23,0.10237660710768515,0.26618599333607057,0.21526539324658972,0.04449204634384026,2.329,0.21446371015851165,-0.1564643367042828,2.33,1.656,0.08621550163030435,2.263,bluti,M,5,3,,0
34,3B004CD4DE,first visit,2024-12-31 08:22:00.983710,control,nah,0.0,2024-12-31,2024-12-31 08:22:02.341,1-2024-12-31,0.09654577349817284,0.5503795835361864,0.3798328177749941,0.02251792718622102,1.107,0.3760525030040008,-0.40101260080275847,1.105,0.023,0.027173962000348054,0.074,bluti,M,5,4,,1
35,3B00182A81,first visit,2024-12-31 08:22:45.968668,control,nah,0.0,2024-12-31,2024-12-31 08:22:47.340,2-2024-12-31,0.09727335020107848,0.499935223601264,0.366005928083078,0.021965132265506004,0.508,0.36433075841696755,-0.3199558682036449,0.507,0.021,0.0239966745709016,0.414,bluti,F,6,4,,1
