,id,event2,datetime,bodyweight,impulse,duration
76,3B0019F652,134-2024-12-12,2024-12-12 11:53:06.902,0.0897305857900529,0.009747146211585823,0.06499999999999995
77,3B001874E8,138-2024-12-12,2024-12-12 11:55:16.903,0.1021516515268415,0.011500510971355146,0.0690000000000004
78,3B00190DF0,141-2024-12-12,2024-12-12 11:56:08.903,0.1906751993966663,0.026173563585234778,0.050000000000000044
79,3B0018A99B,142-2024-12-12,2024-12-12 11:56:12.905,0.0957532417517765,0.004624989299905695,0.038000000000000034
80,3B0018A99B,144-2024-12-12,2024-12-12 11:58:39.904,0.0957532417517765,0.0033547963404138184,0.03300000000000003
81,01103FD2E8,145-2024-12-12,2024-12-12 11:59:12.905,0.1370626531250129,0.02096365200043435,0.07100000000000006
82,01103FA4B2,146-2024-12-12,2024-12-12 11:59:59.907,0.1028782571970057,0.011402825240003552,0.06700000000000006
83,3B0019B8CC,148-2024-12-12,2024-12-12 12:00:45.905,0.1572272238629591,0.023448613114314617,0.063
84,01103FD2E8,150-2024-12-12,2024-12-12 12:01:42.907,0.1641585967103815,0.020144577804059254,0.06899999999999995
85,3B001874E8,151-2024-12-12,2024-12-12 12:02:25.906,0.1010654899708271,0.01607152457782266,0.05600000000000005
86,3B00190DF0,152-2024-12-12,2024-12-12 12:02:58.907,0.1833090116461869,0.026587635344657502,0.06000000000000005
87,3B00192E1E,153-2024-12-12,2024-12-12 12:03:56.906,0.1007525158752752,0.011748159936851325,0.05899999999999994
88,01103F9A64,155-2024-12-12,2024-12-12 12:04:49.908,0.1878729204617691,0.03369258151748769,0.08299999999999996
89,3B0018A99B,158-2024-12-12,2024-12-12 12:06:17.907,0.0947375906657602,0.012570687228406775,0.04899999999999993
90,3B00190DF0,159-2024-12-12,2024-12-12 12:06:42.908,0.1855193357304989,0.025007229022028253,0.07000000000000006
91,3B0018A99B,160-2024-12-12,2024-12-12 12:07:02.908,0.0957532417517765,0.01047230019683084,0.05300000000000016
92,3B004AB6A7,161-2024-12-12,2024-12-12 12:08:59.909,0.1102171940244457,0.011969057502496758,0.057999999999999996
93,01103F97C4,162-2024-12-12,2024-12-12 12:10:05.911,0.1830689426539151,0.017132756636702964,0.06499999999999995
94,01103F97C4,163-2024-12-12,2024-12-12 12:11:47.909,0.1830689426539151,0.018574304757377758,0.05699999999999994
95,3B0019B8CC,164-2024-12-12,2024-12-12 12:13:07.910,0.1572272238629591,0.024979613011185946,0.08399999999999985
96,3B004AB6A7,165-2024-12-12,2024-12-12 12:13:33.912,0.1076777756434533,0.01405306612193438,0.05300000000000005
97,3B004AB6A7,167-2024-12-12,2024-12-12 12:14:26.910,0.1069624060132615,0.012050595800765685,0.052999999999999936
98,3B00191394,169-2024-12-12,2024-12-12 12:26:48.916,0.0939742604749692,0.011588191487360986,0.05500000000000016
99,3B00182A81,170-2024-12-12,2024-12-12 12:26:52.917,0.1189321598688551,0.011873215080244491,0.046999999999999986
100,01103F97C4,171-2024-12-12,2024-12-12 12:27:04.918,0.1830689426539151,0.01763106516473463,0.052000000000000046
101,01103FA4B2,172-2024-12-12,2024-12-12 12:28:03.917,0.1028782571970058,0.005841149119037142,0.04400000000000004
102,3B00485E69,174-2024-12-12,2024-12-12 12:28:53.917,0.1003716349868282,0.003464457971703447,0.09700000000000003
103,01103FA4B2,175-2024-12-12,2024-12-12 12:29:04.917,0.1006549970875143,0.01276702605173005,0.05800000000000005
104,3B00190DF0,176-2024-12-12,2024-12-12 12:30:26.917,0.1856133638589373,0.0271942068788023,0.050999999999999934
105,3B00190DF0,181-2024-12-12,2024-12-12 12:32:22.918,0.1906751993966664,0.02427808062885514,0.07199999999999984
106,01103FD2E8,185-2024-12-12,2024-12-12 12:37:50.921,0.1619570809674008,0.005680763298980349,0.04600000000000004
107,3B00182A81,186-2024-12-12,2024-12-12 12:37:57.921,0.1189321598688551,0.0012373255588964342,0.05099999999999999
108,3B001874E8,188-2024-12-12,2024-12-12 12:39:04.920,0.1018111252855716,0.011505329771640165,0.07
109,3B00192E1E,189-2024-12-12,2024-12-12 12:39:11.918,0.1007525158752752,0.013486938199802866,0.07300000000000001
110,01103FD2E8,191-2024-12-12,2024-12-12 12:40:23.915,0.137062653125013,0.02422215338273016,0.07200000000000006
111,3B004CD4DE,193-2024-12-12,2024-12-12 12:41:10.912,0.09922631168994,0.01206706154115714,0.051000000000000156
112,3B001874E8,194-2024-12-12,2024-12-12 12:41:17.912,0.1059989521269484,0.010238567387338424,0.06800000000000006
113,3B001874E8,197-2024-12-12,2024-12-12 12:42:02.909,0.1018111252855716,0.015235355183457948,0.05400000000000005
114,3B00182A81,198-2024-12-12,2024-12-12 12:42:30.906,0.1189321598688551,0.0030121982173390467,0.02899999999999997
115,3B00192E1E,199-2024-12-12,2024-12-12 12:42:51.905,0.1007525158752752,0.009638508828681884,0.052000000000000046
116,01103FD2E8,200-2024-12-12,2024-12-12 12:43:07.905,0.165386588875609,0.018529788810892026,0.06899999999999995
117,3B0018C2F6,201-2024-12-12,2024-12-12 12:43:32.904,0.1600543004895258,0.0242147566209926,0.05400000000000005
118,01103F97C4,204-2024-12-12,2024-12-12 12:44:13.904,0.1830689426539151,0.014164220483013412,0.05099999999999971
119,3B00190DF0,205-2024-12-12,2024-12-12 12:44:48.904,0.1857658365385454,0.026617680307623834,0.054999999999999716
120,3B001874E8,206-2024-12-12,2024-12-12 12:45:01.902,0.1063067217352558,0.012678336777663939,0.07099999999999995
121,3B00190DF0,207-2024-12-12,2024-12-12 12:46:06.901,0.1875455709430434,0.0253099892949375,0.07100000000000017
122,3B0019B8CC,208-2024-12-12,2024-12-12 12:47:16.899,0.1703393821483474,0.01716946596435973,0.06099999999999994
123,3B00192E1E,210-2024-12-12,2024-12-12 12:48:09.897,0.103452274492277,0.003677841813901746,0.036000000000000476
124,01103FA4B2,211-2024-12-12,2024-12-12 12:50:12.897,0.1005708211810748,0.015333177439873518,0.06600000000000006
125,01103FA4B2,212-2024-12-12,2024-12-12 12:50:48.897,0.1013297269824831,0.0140069682831808,0.07000000000000006
126,3B004CD4DE,214-2024-12-12,2024-12-12 12:52:36.897,0.1003986183690209,0.013378238446117002,0.050999999999999934
127,3B0018C6F9,215-2024-12-12,2024-12-12 12:52:58.896,0.0988657983328012,0.012632113372898181,0.052000000000000046
128,01103FA4B2,216-2024-12-12,2024-12-12 12:54:09.897,0.1014764006437628,0.013838208500337068,0.04699999999999993
129,3B0018C2F6,217-2024-12-12,2024-12-12 12:54:22.897,0.1589415771497812,0.018979329858633688,0.06899999999999995
130,3B001874E8,218-2024-12-12,2024-12-12 12:54:55.897,0.106831938806446,0.010154205361063711,0.06800000000000006
131,3B00192E1E,219-2024-12-12,2024-12-12 12:57:17.897,0.1007525158752752,0.00031787778146802565,0.02200000000000002
132,3B00191394,221-2024-12-12,2024-12-12 12:57:28.898,0.0969058694292921,0.010329894598339325,0.06999999999999984
133,3B00191394,224-2024-12-12,2024-12-12 12:58:28.899,0.0983799553102634,0.01128448206911283,0.07700000000000007
134,3B00185CB8,226-2024-12-12,2024-12-12 12:59:14.898,0.0985461603137759,0.0035820302615902073,0.03400000000000003
135,01103F97C4,227-2024-12-12,2024-12-12 13:00:02.898,0.1830689426539151,0.02260394448638242,0.05399999999999999
136,01103FA4B2,228-2024-12-12,2024-12-12 13:00:19.899,0.1029305934338792,0.012217109030580991,0.05799999999999983
137,3B00190DF0,229-2024-12-12,2024-12-12 13:01:05.897,0.1906751993966664,0.025766561749933425,0.06999999999999995
138,3B001874E8,231-2024-12-12,2024-12-12 13:02:15.898,0.1018111252855716,0.015400303561798764,0.05799999999999994
139,3B00190DF0,233-2024-12-12,2024-12-12 13:02:39.899,0.1906751993966663,0.02530395317306353,0.055999999999999994
140,01103F9A64,235-2024-12-12,2024-12-12 13:03:17.900,0.1845973332583454,0.025405919634594078,0.05899999999999972
141,3B0018A99B,236-2024-12-12,2024-12-12 13:04:07.899,0.0957532417517765,0.004033836998937469,0.03600000000000003
142,01103F9A64,237-2024-12-12,2024-12-12 13:06:12.018,0.1759666147760053,0.029954081594161703,0.050000000000000044
143,3B0019F652,240-2024-12-12,2024-12-12 13:13:28.022,0.0897976306630789,0.008969122139522327,0.05900000000000016
144,3B00191394,242-2024-12-12,2024-12-12 13:15:06.024,0.0977810845168654,0.015261570342941781,0.04799999999999982
145,01103F97C4,244-2024-12-12,2024-12-12 13:16:26.024,0.1604687247171869,0.01978308586043412,0.07099999999999973
146,3B00192E1E,245-2024-12-12,2024-12-12 13:17:40.028,0.1035851593236415,0.0034718181492760652,0.03599999999999981
147,3B0018C6F9,247-2024-12-12,2024-12-12 13:18:20.025,0.0940380930727395,0.03215126148226794,0.07600000000000001
148,01103F9A64,248-2024-12-12,2024-12-12 13:19:01.025,0.1759666147760053,0.0305311519962198,0.05600000000000005
149,3B00190DF0,250-2024-12-12,2024-12-12 13:20:25.028,0.1906751993966663,0.026455483819547772,0.061
150,3B004AB6A7,251-2024-12-12,2024-12-12 13:21:02.027,0.1069156508181117,0.017584885871599357,0.04999999999999982
151,3B004AB6A7,252-2024-12-12,2024-12-12 13:21:11.028,0.1102171940244457,0.013178350473940021,0.05600000000000005
152,3B00190DF0,255-2024-12-12,2024-12-12 13:22:23.027,0.1883814240494643,0.024395289295342494,0.05600000000000005
153,3B00192E1E,257-2024-12-12,2024-12-12 13:22:47.027,0.1007525158752752,0.011426930692683683,0.07499999999999996
154,3B004AB6A7,258-2024-12-12,2024-12-12 13:22:57.028,0.1102171940244457,9.52282623925456e-05,0.016000000000000014
155,01103FD2E8,259-2024-12-12,2024-12-12 13:23:15.030,0.137062653125013,0.009083688301731941,0.07299999999999995
156,01103FA4B2,261-2024-12-12,2024-12-12 13:24:12.030,0.1028782571970058,0.01289379791069648,0.05500000000000005
157,3B00199DE5,262-2024-12-12,2024-12-12 13:24:27.028,0.1056314595246609,0.0022028913154052664,0.03400000000000003
158,3B00182A81,267-2024-12-12,2024-12-12 13:26:01.029,0.1189321598688551,0.002962757870251378,0.061
159,3B0018A99B,268-2024-12-12,2024-12-12 13:26:34.029,0.0967036963055047,0.0028560172609385205,0.06599999999999998
160,01103FD2E8,271-2024-12-12,2024-12-12 13:28:15.031,0.137062653125013,0.00827398147609938,0.06799999999999995
161,3B00190DF0,272-2024-12-12,2024-12-12 13:28:46.031,0.1906751993966663,0.024310532659360853,0.05999999999999983
162,3B00190DF0,275-2024-12-12,2024-12-12 13:30:05.031,0.1887798959631551,0.0289112310056237,0.07100000000000017
163,3B00190DF0,276-2024-12-12,2024-12-12 13:32:25.036,0.1872158195033762,0.02653916196515823,0.06999999999999984
164,3B0018C2F6,277-2024-12-12,2024-12-12 13:33:04.032,0.1600543004895258,0.01173946084175503,0.07300000000000018
165,01103F97C4,279-2024-12-12,2024-12-12 13:34:09.033,0.1830689426539151,0.02193139912026955,0.052999999999999936
166,3B00190DF0,280-2024-12-12,2024-12-12 13:34:27.033,0.1929587225660126,0.026243551626615402,0.05400000000000005
167,3B0018C2F6,281-2024-12-12,2024-12-12 13:34:45.033,0.1600543004895258,0.030156122004132674,0.07200000000000006
168,3B001874E8,282-2024-12-12,2024-12-12 13:35:11.032,0.1069505851189074,0.01582482251115686,0.05400000000000027
169,01103FD2E8,283-2024-12-12,2024-12-12 13:35:22.033,0.137062653125013,0.00025640305741279977,0.016000000000000014
170,01103F97C4,284-2024-12-12,2024-12-12 13:35:31.033,0.1618735390415308,0.023263501854242905,0.04400000000000004
171,01103F97C4,286-2024-12-12,2024-12-12 13:36:35.034,0.1672016585165173,0.022788295566052223,0.051000000000000156
172,3B00182A81,287-2024-12-12,2024-12-12 13:36:42.033,0.1189321598688551,0.0018663495175117607,0.03500000000000014
173,3B001874E8,289-2024-12-12,2024-12-12 13:38:53.032,0.1071421793435863,0.010783906849006548,0.06300000000000061
174,01103F97C4,290-2024-12-12,2024-12-12 13:39:36.030,0.1662749270029335,0.0221564576810293,0.052000000000000046
175,3B001877B5,291-2024-12-12,2024-12-12 13:40:00.028,0.1807590243133703,0.019600584325710192,0.07199999999999984
176,3B00191394,296-2024-12-12,2024-12-12 13:45:26.017,0.0966894107571034,0.010696443712234431,0.06099999999999994
177,3B004AB6A7,298-2024-12-12,2024-12-12 13:48:12.013,0.1073551889897953,0.013666826971228055,0.05799999999999983
178,01103F97C4,300-2024-12-12,2024-12-12 13:50:15.012,0.1694552779815086,0.02312913256923023,0.07099999999999973
179,3B00191394,303-2024-12-12,2024-12-12 13:54:51.011,0.0987111231988293,0.011836398486796873,0.07299999999999995
180,3B00192E1E,304-2024-12-12,2024-12-12 13:55:08.013,0.1056489895020206,0.010272260391090212,0.05600000000000005
181,01103FA4B2,308-2024-12-12,2024-12-12 13:57:47.012,0.1027022749953175,0.005452841468259186,0.043999999999999595
182,3B00191394,309-2024-12-12,2024-12-12 13:58:53.012,0.0966894107571034,0.011141258447844887,0.06699999999999995
183,01103FA4B2,310-2024-12-12,2024-12-12 13:59:30.013,0.1029657960890344,0.015104290002520764,0.051000000000000156
184,3B0019B8CC,311-2024-12-12,2024-12-12 14:00:33.013,0.157227223862959,0.023760774064592465,0.05900000000000016
185,01103FD2E8,312-2024-12-12,2024-12-12 14:00:53.012,0.137062653125013,0.007360028262266574,0.049000000000000044
186,3B00182A81,313-2024-12-12,2024-12-12 14:00:58.013,0.1054244479146065,0.004305179536518062,0.065
187,3B0018A99B,315-2024-12-12,2024-12-12 14:16:58.022,0.0957532417517765,0.01393586492398411,0.052000000000000046
188,3B0018A99B,316-2024-12-12,2024-12-12 14:19:30.026,0.0957532417517765,0.012601940174040491,0.06500000000000006
189,3B0019F652,317-2024-12-12,2024-12-12 14:19:42.024,0.0989041678712658,0.0138566597185988,0.05499999999999999
190,3B0018A99B,318-2024-12-12,2024-12-12 14:20:50.025,0.0980324180450671,0.01059918340042223,0.05999999999999983
191,3B0019F652,319-2024-12-12,2024-12-12 14:21:09.024,0.0898887910065373,0.014223141747913552,0.04700000000000015
192,3B004CD4DE,321-2024-12-12,2024-12-12 14:21:55.026,0.0985805693196186,0.014933370199592412,0.062000000000000055
193,3B00191394,325-2024-12-12,2024-12-12 14:22:57.027,0.0966894107571034,0.013497416129676048,0.05699999999999994
194,3B00192E1E,326-2024-12-12,2024-12-12 14:23:05.027,0.1007525158752752,0.008865496579399442,0.10999999999999999
195,01103F97C4,327-2024-12-12,2024-12-12 14:23:14.026,0.1830689426539151,0.021551071361862264,0.05699999999999994
196,01103F97C4,332-2024-12-12,2024-12-12 14:24:48.026,0.1830689426539151,0.024027191194168435,0.057999999999999996
197,01103F97C4,333-2024-12-12,2024-12-12 14:24:55.028,0.1830689426539151,0.022725984414751238,0.052999999999999936
198,3B004AB6A7,336-2024-12-12,2024-12-12 14:25:49.027,0.1065488670434615,0.012874647485652512,0.04999999999999982
199,01103F9A64,338-2024-12-12,2024-12-12 14:26:21.027,0.1860436544664862,0.036694412108528286,0.05400000000000027
200,3B00182A81,342-2024-12-12,2024-12-12 14:27:39.027,0.1189321598688551,0.012387514089617661,0.052000000000000046
201,3B0019B8CC,344-2024-12-12,2024-12-12 14:28:58.028,0.157227223862959,0.024780426060645535,0.06900000000000017
202,01103F97C4,345-2024-12-12,2024-12-12 14:29:27.029,0.1668191371425,0.02136145104297221,0.058000000000000274
203,3B00191394,347-2024-12-12,2024-12-12 14:30:19.030,0.0966894107571034,0.01284836839347586,0.05299999999999999
204,3B0018C2F6,350-2024-12-12,2024-12-12 14:30:51.029,0.1579836347057105,0.02691173699644982,0.06000000000000005
205,01103F9A64,352-2024-12-12,2024-12-12 14:33:15.031,0.1905944625752329,0.023148716914170735,0.05600000000000005
206,3B00191394,353-2024-12-12,2024-12-12 14:38:21.034,0.0966894107571034,0.012162721503592731,0.064
207,3B00192E1E,355-2024-12-12,2024-12-12 14:57:49.009,0.1007525158752752,0.01297039338208701,0.051000000000000156
208,01103FD2E8,357-2024-12-12,2024-12-12 14:58:21.009,0.137062653125013,0.007222211426900283,0.06
209,3B00191394,358-2024-12-12,2024-12-12 14:58:25.009,0.0985641506037786,0.011553581916962562,0.07099999999999973
210,3B00192E1E,359-2024-12-12,2024-12-12 14:58:49.010,0.1007525158752752,0.012727851425592478,0.07899999999999996
211,3B00190DF0,363-2024-12-12,2024-12-12 15:00:50.011,0.1826895456930283,0.030852093744993515,0.052999999999999936
212,3B00190DF0,364-2024-12-12,2024-12-12 15:06:18.013,0.1906751993966663,0.026441261942206362,0.062
213,3B00190DF0,365-2024-12-12,2024-12-12 15:10:00.015,0.1819863804116777,0.02444466920518927,0.06000000000000005
214,3B0019F652,366-2024-12-12,2024-12-12 15:10:06.015,0.0898887910065372,0.003978780271191396,0.04099999999999998
215,01103FD2E8,367-2024-12-12,2024-12-12 15:10:59.016,0.137062653125013,0.023406837518145783,0.07200000000000001
216,3B0019F652,368-2024-12-12,2024-12-12 15:11:58.015,0.0905078592913948,0.004420477577521717,0.04299999999999993
217,3B0018A99B,369-2024-12-12,2024-12-12 15:12:05.015,0.0957532417517765,0.0027898906467684046,0.08699999999999997
218,3B00190DF0,372-2024-12-12,2024-12-12 15:12:53.015,0.1906751993966664,0.025730162177786082,0.06300000000000006
219,3B0019B8CC,373-2024-12-12,2024-12-12 15:13:03.017,0.157227223862959,0.025621572458979405,0.05500000000000016
220,3B0019F652,374-2024-12-12,2024-12-12 15:20:01.021,0.0910449637066649,0.01436683230481505,0.0519999999999996
221,3B0019F652,375-2024-12-12,2024-12-12 15:26:33.025,0.0904993389762163,0.01355047973191009,0.04699999999999971
222,3B0019F652,376-2024-12-12,2024-12-12 15:28:36.026,0.0920682189195945,0.005233832543442299,0.039000000000000146
223,3B004CD4DE,377-2024-12-12,2024-12-12 15:31:16.030,0.1003986183690209,0.011648594247274791,0.04500000000000004
224,3B0019F652,378-2024-12-12,2024-12-12 15:31:37.028,0.0898887910065372,0.004862619732068581,0.039000000000000146
225,01103FD2E8,379-2024-12-12,2024-12-12 15:31:59.028,0.1370626531250129,0.02242407694180886,0.06600000000000006
226,3B004CD4DE,381-2024-12-12,2024-12-12 15:33:20.028,0.0959210986177343,0.012253989192229853,0.04800000000000004
227,3B0018A99B,383-2024-12-12,2024-12-12 15:35:54.031,0.0957532417517765,0.004284682986387011,0.03600000000000003
228,3B0018A99B,385-2024-12-12,2024-12-12 15:38:12.031,0.0994755670134286,0.004031448777913699,0.03500000000000014
229,01103F97C4,386-2024-12-12,2024-12-12 15:38:27.030,0.1830689426539151,0.021060037396029418,0.052000000000000046
