,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
15,3B00190DF0,not first visit,2024-12-12 08:20:40.142182,treatment,nah,0.0,2024-12-12,2024-12-12 08:20:41.203,30-2024-12-12,0.17438346632875515,1.0524281061075982,0.7885388529221106,0.049952556356845444,3.841,0.7703818905909298,-0.705188165935409,3.838,1.604,0.05562081505518483,2.444,greti,M,6,1,3.0,0
16,01103FA4B2,not first visit,2024-12-12 09:02:41.875948,treatment,nah,0.0,2024-12-12,2024-12-12 09:02:43.717,41-2024-12-12,0.10287825719700583,0.47486218919294354,0.3260938464067658,0.0163030607704043,0.216,0.3233756391314559,-0.3339287477128058,0.214,0.034,0.11858978161992201,0.209,bluti,M,6,1,0.0,1
17,01103FA4B2,not first visit,2024-12-12 09:05:15.326476,treatment,nah,0.0,2024-12-12,2024-12-12 09:05:16.719,44-2024-12-12,0.09571874742403554,0.5351352825604547,0.3854455541904586,0.019272622459426875,1.151,0.3784550020124102,-0.3591878125401223,1.148,0.613,0.12696191508115712,1.147,bluti,M,6,1,0.0,0
18,3B00190DF0,not first visit,2024-12-12 09:05:23.100801,treatment,nah,0.0,2024-12-12,2024-12-12 09:05:24.719,45-2024-12-12,0.19067519939666638,1.0149736518647203,0.6584109641733551,0.04649743319079085,0.205,0.6334462484697122,-0.7916598554843539,0.201,0.101,0.03236696874715238,0.142,greti,M,6,1,3.0,1
19,3B00190DF0,not first visit,2024-12-12 09:07:27.749488,treatment,nah,0.0,2024-12-12,2024-12-12 09:07:28.721,46-2024-12-12,0.1906751993966664,1.010359281993944,0.7244423673834886,0.05002899088526579,1.5,0.6959742370264245,-0.7134867728427655,1.496,1.138,0.036472248551154,0.037,greti,M,6,1,3.0,1
20,3B00190DF0,not first visit,2024-12-12 09:09:06.025216,treatment,nah,0.0,2024-12-12,2024-12-12 09:09:06.723,48-2024-12-12,0.19067519939666638,0.9812635416049124,0.6858156972939586,0.07451036234463353,1.628,0.6771928536069344,-0.7040291698325665,1.626,1.505,0.05486416040878401,1.514,greti,M,6,1,3.0,1
21,3B00190DF0,not first visit,2024-12-12 09:11:42.673631,treatment,nah,0.0,2024-12-12,2024-12-12 09:11:43.725,50-2024-12-12,0.12282330909042928,1.030312949032896,0.790639305419045,0.06655983961777265,1.293,0.7751978052349727,-0.6773745711271055,1.29,0.287,0.04141546919815127,0.474,greti,M,6,1,3.0,0
22,3B00190DF0,not first visit,2024-12-12 09:14:03.784920,treatment,nah,0.0,2024-12-12,2024-12-12 09:14:04.725,53-2024-12-12,0.17495467745128399,0.9860631329251534,0.6483636202694667,0.04275388203347272,0.792,0.6339060077639161,-0.7537897175255934,0.789,0.815,0.03526253124942954,0.741,greti,M,6,1,3.0,0
23,3B00190DF0,not first visit,2024-12-12 09:15:39.023402,treatment,nah,0.0,2024-12-12,2024-12-12 09:15:39.726,54-2024-12-12,0.1906751993966664,0.7994100853458749,0.6039100164210973,0.2874900321720822,1.954,0.5794144140350385,-0.5340236900457922,1.95,1.979,0.07818546467876542,0.707,greti,M,6,1,3.0,1
24,3B0019B8CC,not first visit,2024-12-12 09:15:43.553534,treatment,SCARE,0.0,2024-12-12,2024-12-12 09:15:44.727,55-2024-12-12,0.1572272238629591,0.834009288032693,0.5670712493891333,0.02708079080527186,1.032,0.5670712493891333,-0.6063593466348718,1.032,0.159,0.06912753092706933,0.267,greti,F,5,1,2.0,1
25,3B0019B8CC,not first visit,2024-12-12 09:17:03.895668,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:17:04.727,56-2024-12-12,0.15719386585850492,0.6756297123626445,0.5603107829829657,0.0676965429683391,1.975,0.5591959033324684,-0.37155115426361646,1.974,1.425,0.1185378697037593,1.993,greti,F,5,1,2.0,0
26,3B00190DF0,not first visit,2024-12-12 09:17:36.002814,treatment,nah,0.0,2024-12-12,2024-12-12 09:17:36.729,57-2024-12-12,0.19067519939666638,0.7423529204304462,0.28176268306135727,0.4997321779387126,1.0,-0.5256823482921498,0.4997321779387126,0.978,1.0,0.1634414095051117,0.476,greti,M,6,1,3.0,1
27,3B0019B8CC,not first visit,2024-12-12 09:17:58.240359,treatment,nah,0.0,2024-12-12,2024-12-12 09:17:59.728,58-2024-12-12,0.15722722386295906,0.042827934381748,0.03463968372902568,0.030554039001892207,1.722,0.02142815206910929,-0.018734440805410046,0.557,1.803,0.0320013591901817,1.722,greti,F,5,1,3.0,1
28,3B00190DF0,not first visit,2024-12-12 09:19:17.303419,treatment,nah,0.0,2024-12-12,2024-12-12 09:19:18.730,61-2024-12-12,0.19067519939666638,1.1155178208137517,0.8317615766726045,0.052671164797101114,0.757,0.8050646934305279,-0.767660607906011,0.753,0.097,0.03362981217031869,0.563,greti,M,6,1,3.0,1
29,3B0019B8CC,not first visit,2024-12-12 09:21:55.722633,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:21:56.732,63-2024-12-12,0.16552221225262584,0.8642739902669772,0.7370700373729746,0.02828311056665707,1.984,0.7219786427716411,-0.44443628893305986,1.981,0.89,0.05227195803677747,2.006,greti,F,5,1,3.0,0
30,3B0019B8CC,not first visit,2024-12-12 09:22:27.593596,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:22:28.731,64-2024-12-12,0.15181225633059384,0.7298436695224244,0.5309357219612282,0.025567850563223547,1.51,0.43833486243835695,-0.5618667362610715,1.495,0.971,0.0203946172041755,1.529,greti,F,5,1,4.0,0
31,01103FA4B2,not first visit,2024-12-12 09:24:25.928379,treatment,nah,0.0,2024-12-12,2024-12-12 09:24:26.731,66-2024-12-12,0.09822211980734706,0.5651107045358461,0.3915212185279811,0.026442895994423902,1.204,0.3744249729407994,-0.42096075962948626,1.2,0.31,0.07305818476356461,1.196,bluti,M,6,1,0.0,0
32,01103FA4B2,not first visit,2024-12-12 09:29:15.722220,treatment,nah,0.0,2024-12-12,2024-12-12 09:29:16.735,69-2024-12-12,0.09826661039416085,0.13052582030366558,0.13034713578335466,0.02603545642764924,0.097,0.13034713578335466,0.006461675390629968,0.097,0.781,0.018472941506363975,0.794,bluti,M,6,1,0.0,0
33,3B0019B8CC,not first visit,2024-12-12 09:29:54.849050,treatment,nah,0.0,2024-12-12,2024-12-12 09:29:56.737,70-2024-12-12,0.13217722109519134,0.8522690083494958,0.673695205822215,0.1248518213023942,1.617,0.643947536134333,-0.547095992052587,1.611,0.272,0.04478273247787539,0.532,greti,F,5,1,5.0,0
34,01103FA4B2,not first visit,2024-12-12 09:29:58.706680,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:29:59.737,71-2024-12-12,0.09986385301503095,0.4971902936494171,0.368284347908133,0.02264526123840957,1.154,0.36630652193320534,-0.3148886261118881,1.153,0.75,0.14899145250251614,1.145,bluti,M,6,1,0.0,0
35,3B001874E8,first visit,2024-12-12 09:33:19.150803,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:33:19.739,76-2024-12-12,0.09962121514250384,0.5129061021666143,0.42003149884947105,0.04667354610627352,7.41,0.40989199520663394,-0.2940672505508424,7.407,7.247,0.06508874855841998,7.281,bluti,F,6,1,,0
36,3B001874E8,not first visit,2024-12-12 09:34:30.700968,treatment,nah,0.0,2024-12-12,2024-12-12 09:34:31.739,77-2024-12-12,0.10096908729032973,0.4905993791410022,0.40829709031323713,0.029712524332495126,2.574,0.40469270311831257,-0.2738946183563879,2.572,1.632,0.05498356317923753,2.563,bluti,F,6,1,1.0,0
37,3B001874E8,not first visit,2024-12-12 09:35:54.962650,treatment,nah,0.0,2024-12-12,2024-12-12 09:35:56.740,78-2024-12-12,0.10181112528557165,0.4417770430424594,0.38804396070359426,0.020386399688884133,1.516,0.38804396070359426,-0.20789385022265888,1.516,0.26,0.021126511698688184,1.532,bluti,F,6,1,1.0,1
38,3B001874E8,not first visit,2024-12-12 09:37:00.572325,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:37:01.740,79-2024-12-12,0.10120878378681475,0.4002003423427853,0.363946805867041,0.023791241038153936,2.348,0.363698431955126,-0.16404324928975525,2.347,0.424,0.015564291418020978,2.251,bluti,F,6,1,1.0,0
39,3B001874E8,not first visit,2024-12-12 09:38:51.253559,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:38:52.737,80-2024-12-12,0.10174702888281721,0.5165624585833991,0.4394779254653765,0.020854137949625977,5.077,0.43807378001647246,-0.272521111959649,5.076,4.617,0.05340526466532199,4.901,bluti,F,6,1,2.0,0
40,3B00185E23,not first visit,2024-12-12 09:42:09.956832,treatment,SCARE,0.0,2024-12-12,2024-12-12 09:42:11.701,81-2024-12-12,,0.04464331495304576,0.03891891687079366,0.003530733457475015,0.218,0.03889618631921529,-0.019890406978704398,0.219,0.634,0.009447826282291068,0.216,bluti,M,6,1,,0
41,3B0019B8CC,not first visit,2024-12-12 09:43:19.293153,treatment,nah,0.0,2024-12-12,2024-12-12 09:43:20.691,82-2024-12-12,0.1633288520650801,0.8475484560762521,0.6329798894255942,0.058576555144731215,1.367,0.6107203768426701,-0.5640745211530726,1.362,1.064,0.04760821468099878,1.384,greti,F,5,1,5.0,0
42,3B0019B8CC,not first visit,2024-12-12 09:44:37.903277,treatment,nah,0.0,2024-12-12,2024-12-12 09:44:38.692,84-2024-12-12,0.16576594218869645,0.7245400336375801,0.5587819271889882,0.04901758287344539,2.764,0.5535390370947396,-0.4222228930754449,2.762,0.467,0.20225785575785477,2.762,greti,F,5,1,5.0,0
43,3B0019B8CC,not first visit,2024-12-12 09:45:57.166565,treatment,nah,0.0,2024-12-12,2024-12-12 09:45:58.691,86-2024-12-12,0.15722722386295906,0.8105927700286512,0.563851746266058,0.03959330075017972,1.238,0.551263514286036,-0.5716111635275531,1.235,0.05,0.21345203065584606,1.229,greti,F,5,1,5.0,1
44,01103FA4B2,not first visit,2024-12-12 09:49:37.316149,treatment,nah,0.0,2024-12-12,2024-12-12 09:49:38.695,91-2024-12-12,0.10287825719700582,0.4650588190504785,0.29825806255091364,0.04783550906756919,0.537,0.2980138165011755,-0.32848093768335623,0.536,0.43,0.15967970383905986,0.53,bluti,M,6,1,1.0,1
45,3B0019B8CC,not first visit,2024-12-12 09:49:56.075383,treatment,nah,0.0,2024-12-12,2024-12-12 09:49:57.693,92-2024-12-12,0.15722722386295906,0.08637732557667975,0.0381249796082783,0.03985386607239267,1.496,0.03511883764928791,-0.015616436814840302,1.194,1.132,0.01819566417678423,1.146,greti,F,5,1,5.0,1
46,01103FA4B2,not first visit,2024-12-12 09:57:16.421346,treatment,SCARE,0.0,2024-12-12,2024-12-12 09:57:17.698,97-2024-12-12,0.1028782571970058,0.4727290058418704,0.3258190255732872,0.024541812902798887,0.911,0.31323118163578584,-0.3293261334101394,0.905,0.154,0.1483785834069207,0.905,bluti,M,6,1,1.0,1
47,01103FA4B2,not first visit,2024-12-12 09:58:44.379754,treatment,SCARE,1.0,2024-12-12,2024-12-12 09:58:45.701,99-2024-12-12,0.1028782571970058,0.29643045734317836,0.23197502346975213,0.027280328623739896,1.37,0.229372191148276,-0.18438954709723923,1.368,0.168,0.02821069884991197,1.388,bluti,M,6,1,1.0,1
48,3B00190DF0,not first visit,2024-12-12 10:04:14.687157,treatment,nah,0.0,2024-12-12,2024-12-12 10:04:14.703,101-2024-12-12,0.08622852457108877,0.9682724733392563,0.6784928644503767,0.050775186058094925,1.176,0.6545218773012289,-0.7135482614319701,1.172,1.017,0.03493142195354089,0.564,greti,M,6,1,3.0,0
49,3B001857EE,first visit,2024-12-12 10:29:33.989141,treatment,SCARE,1.0,2024-12-12,2024-12-12 10:29:34.946,110-2024-12-12,0.09179631771645093,0.520388932551898,0.3996161418460387,0.024313105889925208,2.088,0.39858941131284326,-0.3345351851444276,2.087,1.316,0.037419221304137315,1.305,bluti,M,6,1,,1
50,3B00190DF0,not first visit,2024-12-12 10:30:14.228335,treatment,SCARE,1.0,2024-12-12,2024-12-12 10:30:15.947,111-2024-12-12,0.17699364269601978,0.9881669376933673,0.7626380405148064,0.05223306107514482,0.922,0.7552237127974776,-0.6361637550488005,0.92,0.195,0.05311204511219724,0.888,greti,M,6,1,3.0,0
51,3B001857EE,not first visit,2024-12-12 10:31:12.007906,treatment,SCARE,1.0,2024-12-12,2024-12-12 10:31:12.947,113-2024-12-12,0.09179631771645094,0.3674429451401441,0.34579513965106035,0.04884031818316916,0.001,0.34579513965106035,-0.03596562804513415,0.001,3.131,0.05281531232861684,3.142,bluti,M,6,1,1.0,1
52,3B001857EE,not first visit,2024-12-12 10:31:14.422184,treatment,nah,0.0,2024-12-12,2024-12-12 10:31:12.947,113-2024-12-12,0.09179631771645094,0.3674429451401441,0.34579513965106035,0.04884031818316916,0.001,0.34579513965106035,-0.03596562804513415,0.001,3.131,0.05281531232861684,3.142,bluti,M,6,1,2.0,1
53,3B00190DF0,not first visit,2024-12-12 10:34:22.920058,treatment,SCARE,1.0,2024-12-12,2024-12-12 10:34:23.950,114-2024-12-12,0.1906751993966664,1.1358964244889296,0.8594120195004101,0.050073235287182,1.622,0.8400767972381463,-0.743874970926247,1.619,0.106,0.08485716067247988,0.012,greti,M,6,1,4.0,1
54,01103F88A1,first visit,2024-12-12 11:15:18.017129,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:15:18.921,116-2024-12-12,0.1192401311160238,0.40349924945257637,0.2749322897011657,0.02718837419067168,0.36,0.27448912991622415,-0.2941516511962727,0.359,0.001,0.037808213707900634,0.001,bluti,M,6,1,,1
55,3B00190DF0,not first visit,2024-12-12 11:18:46.662211,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:18:46.924,118-2024-12-12,0.1887009468288907,1.050535945796719,0.6216959967541048,0.03239905385807477,1.952,0.6215125449377135,-0.8436766156026217,1.951,1.988,0.028677172898492285,1.925,greti,M,6,1,5.0,0
56,01103FA4B2,not first visit,2024-12-12 11:47:49.636017,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:47:50.900,119-2024-12-12,0.10287825719700579,0.8598875042893823,0.6973061329169439,0.027685310248642604,1.394,0.694577404505987,-0.5034068569441653,1.393,1.418,0.149910886417404,0.344,bluti,M,6,1,2.0,1
57,01103F9A64,not first visit,2024-12-12 11:48:21.921419,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:48:22.902,120-2024-12-12,0.17749762938244962,1.0813149118870147,0.7389609099616518,0.05254145676338313,3.802,0.7320668051103472,-0.747381935832199,3.8,0.441,0.0499416650730598,3.035,greti,M ,5,1,3.0,0
58,01103FD2E8,first visit,2024-12-12 11:48:38.852234,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:48:39.901,121-2024-12-12,0.13706265312501298,0.6839290048198114,0.5960167530683194,0.0714040554477037,0.461,0.5960167530683194,-0.23817892206838087,0.461,0.302,0.056186304585438954,0.479,greti,F ,5,1,,1
59,3B0019B8CC,not first visit,2024-12-12 11:48:53.959075,treatment,nah,0.0,2024-12-12,2024-12-12 11:48:54.901,122-2024-12-12,0.15722722386295906,0.8366464401119856,0.5361059126548092,0.02239063469326516,0.589,0.5332794765339589,-0.640432011535612,0.587,0.625,0.0351672029370225,0.212,greti,F,5,1,5.0,1
60,3B00190DF0,not first visit,2024-12-12 11:49:10.727856,treatment,nah,0.0,2024-12-12,2024-12-12 11:49:11.902,123-2024-12-12,0.19067519939666638,1.1010303800292711,0.7469135790384607,0.046623758155209284,0.075,0.7201803281388488,-0.8324953360128112,0.071,0.098,0.0020801352258755512,0.13,greti,M,6,1,5.0,1
61,01103FA4B2,not first visit,2024-12-12 11:50:13.106971,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:50:14.901,125-2024-12-12,0.1028782571970058,0.20400134357362787,0.10148356716079082,0.029385494678782046,0.162,0.09996795669349111,-0.033477444009650824,0.164,0.712,0.1756680715057581,0.161,bluti,M,6,1,2.0,1
62,3B0019B8CC,not first visit,2024-12-12 11:50:30.085000,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:50:31.902,126-2024-12-12,0.15722722386295906,0.795493883987379,0.6088460424885412,0.03743320590381175,1.54,0.6028827358075688,-0.47459196042981483,1.538,1.014,0.053575957403342526,1.492,greti,F,5,1,5.0,1
63,3B00190DF0,not first visit,2024-12-12 11:50:56.328014,treatment,nah,0.0,2024-12-12,2024-12-12 11:50:56.902,128-2024-12-12,0.19067519939666638,1.0056214788672446,0.6656132650108955,0.05184019133768062,0.821,0.6482233768272602,-0.764099758096476,0.818,0.772,0.03822068644353665,0.445,greti,M,6,1,5.0,1
64,01103FD2E8,not first visit,2024-12-12 11:51:02.404178,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:51:02.902,129-2024-12-12,0.13706265312501298,0.7070812992469032,0.6765632462032066,0.060392843486142454,0.277,0.6765632462032066,-0.18465433107355897,0.277,0.31,0.03783030641361127,0.308,greti,F ,5,1,0.0,1
65,01103FD2E8,not first visit,2024-12-12 11:51:13.544238,treatment,nah,0.0,2024-12-12,2024-12-12 11:51:14.902,130-2024-12-12,0.13706265312501295,0.8578724899506194,0.6799638252737382,0.025610986774108543,0.227,0.6720752641567244,-0.5310465277290977,0.225,0.001,0.07235514183193838,0.211,greti,F ,5,1,0.0,1
66,01103FD2E8,not first visit,2024-12-12 11:52:32.413338,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:52:33.903,133-2024-12-12,0.13706265312501298,0.863024365770657,0.67086528133842,0.021237260205581334,0.203,0.6646289791363067,-0.5486255715413803,0.201,0.227,0.05848698060679349,0.208,greti,F ,5,1,0.0,1
67,01103FD2E8,not first visit,2024-12-12 11:54:46.140495,treatment,nah,0.0,2024-12-12,2024-12-12 11:54:48.903,136-2024-12-12,0.13706265312501298,0.31403231498454653,0.22212074384098973,0.19905441626451534,0.959,0.21752615798320107,-0.2183745463975822,0.961,0.383,0.07777529282160096,0.904,greti,F ,5,1,0.0,1
68,3B001874E8,not first visit,2024-12-12 11:55:13.438918,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:55:14.903,138-2024-12-12,0.10215165152684157,0.5043314056161506,0.40468157651185704,0.03101958942818486,2.307,0.40097031516147236,-0.3056685011224889,2.305,2.036,0.04886970480306947,2.294,bluti,F,6,1,3.0,0
