,id,status,visit_datetime,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age
2334,3B00190DF0,Arrive,2025-01-02 08:29:34.524440,2025-01-02,2025-01-02 08:29:35.106,0.1419999599456787,0.0740001201629638,0.0739998817443847,0.0740001201629638,0.950704493519882,1.824321361947812,1.82432723968838,1.824321361947812,1.483516149252617,8.089042078026296,7.94289255684788e-05,-7.94289255684788e-05,-1.8893674571431935,greti,M,6
2335,3B00190DF0,Depart,2025-01-02 08:29:37.334964,2025-01-02,2025-01-02 08:29:35.106,0.1419999599456787,0.0740001201629638,0.0739998817443847,0.0740001201629638,0.950704493519882,1.824321361947812,1.82432723968838,1.824321361947812,1.483516149252617,8.089042078026296,7.94289255684788e-05,-7.94289255684788e-05,-1.8893674571431935,greti,M,6
2336,3B00182A81,Arrive,2025-01-02 08:29:50.345760,2025-01-02,2025-01-02 08:29:51.023,0.1470000743865966,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.918366882216416,1.82432723968838,1.824321361947812,1.82432723968838,1.4634148005618668,8.198737894183317,-7.94289255684788e-05,7.94289255684788e-05,-1.7283495625028964,bluti,F,6
2337,3B00182A81,Depart,2025-01-02 08:29:52.953736,2025-01-02,2025-01-02 08:29:51.023,0.1470000743865966,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.918366882216416,1.82432723968838,1.824321361947812,1.82432723968838,1.4634148005618668,8.198737894183317,-7.94289255684788e-05,7.94289255684788e-05,-1.7283495625028964,bluti,F,6
2338,01103F9A64,Arrive,2025-01-02 08:30:26.115395,2025-01-02,2025-01-02 08:30:27.988,0.2900002002716064,0.1529998779296875,0.0729999542236328,0.0740001201629638,0.4655169198971677,0.8823536451580732,1.8493162281503932,1.824321361947812,0.9152540005819028,1.8818810459509667,8.55719735522922,-0.3400660347537917,0.6833484977269793,greti,M ,5
2339,01103F9A64,Depart,2025-01-02 08:30:30.329290,2025-01-02,2025-01-02 08:30:27.988,0.2900002002716064,0.1529998779296875,0.0729999542236328,0.0740001201629638,0.4655169198971677,0.8823536451580732,1.8493162281503932,1.824321361947812,0.9152540005819028,1.8818810459509667,8.55719735522922,-0.3400660347537917,0.6833484977269793,greti,M ,5
2340,3B0018C6F9,Arrive,2025-01-02 08:31:04.326249,2025-01-02,2025-01-02 08:31:05.088,0.9700000286102296,0.0690000057220459,0.057999849319458,3.351999998092652,0.1391752536269732,1.95652157687962,2.3275922538424543,0.0402744630300768,0.1213755932464251,3.498260371898031,5.843639378038152,-1.3415354212102095,-0.0205538855854883,bluti,M,6
2341,3B0018C6F9,Depart,2025-01-02 08:31:08.344713,2025-01-02,2025-01-02 08:31:05.088,0.9700000286102296,0.0690000057220459,0.057999849319458,3.351999998092652,0.1391752536269732,1.95652157687962,2.3275922538424543,0.0402744630300768,0.1213755932464251,3.498260371898031,5.843639378038152,-1.3415354212102095,-0.0205538855854883,bluti,M,6
2342,3B00190DF0,Arrive,2025-01-02 08:31:37.545421,2025-01-02,2025-01-02 08:31:39.709,0.4729998111724853,0.0740001201629638,0.0739998817443847,0.0780000686645507,0.2854123760966377,1.824321361947812,1.82432723968838,1.7307677071488832,0.7725323195368881,5.626724603398293,7.94289255684788e-05,-1.2310468824205203,1.0568304809331766,greti,M,6
2343,3B00190DF0,Depart,2025-01-02 08:31:42.363140,2025-01-02,2025-01-02 08:31:39.709,0.4729998111724853,0.0740001201629638,0.0739998817443847,0.0780000686645507,0.2854123760966377,1.824321361947812,1.82432723968838,1.7307677071488832,0.7725323195368881,5.626724603398293,7.94289255684788e-05,-1.2310468824205203,1.0568304809331766,greti,M,6
2344,01103F9A64,Arrive,2025-01-02 08:31:49.321525,2025-01-02,2025-01-02 08:31:50.221,0.8250000476837158,0.1470000743865966,0.0739998817443847,0.0740001201629638,0.163636354178437,0.918366882216416,1.82432723968838,1.824321361947812,0.4821428037723775,1.5529432783000887,8.198737894183317,-7.94289255684788e-05,1.5802701398700627,greti,M ,5
2345,01103F9A64,Depart,2025-01-02 08:31:52.132223,2025-01-02,2025-01-02 08:31:50.221,0.8250000476837158,0.1470000743865966,0.0739998817443847,0.0740001201629638,0.163636354178437,0.918366882216416,1.82432723968838,1.824321361947812,0.4821428037723775,1.5529432783000887,8.198737894183317,-7.94289255684788e-05,1.5802701398700627,greti,M ,5
2346,3B004CD4DE,Arrive,2025-01-02 08:32:02.356072,2025-01-02,2025-01-02 08:32:03.308,0.1480000019073486,0.0729999542236328,0.0739998817443847,0.0740001201629638,0.9121621504066808,1.8493162281503932,1.82432723968838,1.824321361947812,1.4634148005618668,8.481034061276315,-0.3399866169571803,-7.94289255684788e-05,-1.7111922603520435,bluti,M,5
2347,3B004CD4DE,Depart,2025-01-02 08:32:04.765068,2025-01-02,2025-01-02 08:32:03.308,0.1480000019073486,0.0729999542236328,0.0739998817443847,0.0740001201629638,0.9121621504066808,1.8493162281503932,1.82432723968838,1.824321361947812,1.4634148005618668,8.481034061276315,-0.3399866169571803,-7.94289255684788e-05,-1.7111922603520435,bluti,M,5
2348,01103FA4B2,Arrive,2025-01-02 08:32:29.856169,2025-01-02,2025-01-02 08:32:31.160,0.1480000019073486,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.9121621504066808,1.82432723968838,1.824321361947812,1.82432723968838,1.4594599108700863,8.217707813871431,-7.94289255684788e-05,7.94289255684788e-05,-1.6975351100048686,bluti,M,6
2349,01103FA4B2,Depart,2025-01-02 08:32:33.069983,2025-01-02,2025-01-02 08:32:31.160,0.1480000019073486,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.9121621504066808,1.82432723968838,1.824321361947812,1.82432723968838,1.4594599108700863,8.217707813871431,-7.94289255684788e-05,7.94289255684788e-05,-1.6975351100048686,bluti,M,6
2350,3B00190DF0,Arrive,2025-01-02 08:33:08.462290,2025-01-02,2025-01-02 08:33:09.757,0.0420000553131103,0.059999942779541,0.0450000762939453,0.0490000247955322,3.2142814811450893,2.2500021457692583,2.999994913745603,2.755100646649248,2.755100646649248,-18.90743830210528,14.285573937876094,-5.210510717711747,-18.602242996753965,greti,M,6
2351,3B00190DF0,Depart,2025-01-02 08:33:12.078547,2025-01-02,2025-01-02 08:33:09.757,0.0420000553131103,0.059999942779541,0.0450000762939453,0.0490000247955322,3.2142814811450893,2.2500021457692583,2.999994913745603,2.755100646649248,2.755100646649248,-18.90743830210528,14.285573937876094,-5.210510717711747,-18.602242996753965,greti,M,6
2352,3B00192E1E,Arrive,2025-01-02 08:33:17.527751,2025-01-02,2025-01-02 08:33:18.730,0.7189998626708984,0.1490001678466797,0.0669999122619628,0.0720000267028808,0.1877608147218692,0.9060392478142322,2.014928011728786,1.874999304612736,0.5362462923187072,1.655019372900395,10.267484746827977,-2.013363576388933,1.5679497427020046,bluti,M,6
2353,3B00192E1E,Depart,2025-01-02 08:33:21.146056,2025-01-02,2025-01-02 08:33:18.730,0.7189998626708984,0.1490001678466797,0.0669999122619628,0.0720000267028808,0.1877608147218692,0.9060392478142322,2.014928011728786,1.874999304612736,0.5362462923187072,1.655019372900395,10.267484746827977,-2.013363576388933,1.5679497427020046,bluti,M,6
2354,3B004873F2,Arrive,2025-01-02 08:34:00.816936,2025-01-02,2025-01-02 08:34:00.895,1.5750000476837158,0.0739998817443847,0.0740001201629638,0.0729999542236328,0.0857142831192536,1.82432723968838,1.824321361947812,1.8493162281503932,0.3006681508090434,2.108687727078442,-7.94289255684788e-05,0.3400660347537917,1.7611328095629872,bluti,F,5
2355,3B004873F2,Depart,2025-01-02 08:34:03.828571,2025-01-02,2025-01-02 08:34:00.895,1.5750000476837158,0.0739998817443847,0.0740001201629638,0.0729999542236328,0.0857142831192536,1.82432723968838,1.824321361947812,1.8493162281503932,0.3006681508090434,2.108687727078442,-7.94289255684788e-05,0.3400660347537917,1.7611328095629872,bluti,F,5
