,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age,exp_order,prev_scares
0,3B00485E69,first visit,2024-12-12 08:10:00.774473,control,nah,0,2024-12-12,2024-12-12 08:10:01.013,0.1480000019073486,0.1480000019073486,0.0739998817443847,0.0740001201629638,0.9121621504066808,0.9121621504066808,1.82432723968838,1.824321361947812,1.2162162005422412,0.0,8.217707813871431,-7.94289255684788e-05,-0.91490476994948,bluti,F,6,1,0.0
1,3B0018A99B,first visit,2024-12-12 08:10:06.270987,control,nah,0,2024-12-12,2024-12-12 08:10:07.141,0.3139998912811279,0.0740001201629638,0.1470000743865966,0.0689997673034668,0.429936454593014,1.824321361947812,0.918366882216416,1.9565283373530613,0.894039952489955,7.1875508568417645,-8.198675857076957,9.612613111321584,0.9142582046418912,bluti,M,5,1,0.0
2,3B0018C6F9,first visit,2024-12-12 08:10:24.049161,control,nah,0,2024-12-12,2024-12-12 08:10:24.817,0.2269999980926513,0.1480000019073486,0.0789999961853027,10.644000053405762,0.5947136613846974,0.9121621504066808,1.7088608420099594,0.0126832017401957,0.0486574155331615,1.6930586081172454,7.019371791167163,-0.3163625165392869,-0.0923434929848666,bluti,M,6,1,0.0
3,3B00185CB8,not first visit,2024-12-12 08:12:18.581782,control,nah,0,2024-12-12,2024-12-12 08:12:19.323,0.4119999408721924,0.0740001201629638,0.0739998817443847,9.10700011253357,0.327669949937878,1.824321361947812,1.82432723968838,0.0148237617581892,0.0558601424340748,6.159058535186766,7.94289255684788e-05,-0.3941843980084874,-0.0519454584206381,bluti,F,6,1,0.0
4,3B00192E1E,first visit,2024-12-12 08:14:07.308664,control,nah,0,2024-12-12,2024-12-12 08:14:08.793,0.1489999294281005,0.0740001201629638,0.0789999961853027,0.0739998817443847,0.9060406975906912,1.824321361947812,1.7088608420099594,1.82432723968838,1.4361704896078649,8.235699194157634,-1.5092866945935626,1.5093658797752028,-1.601157155224179,bluti,M,6,1,0.0
5,01103F97C4,not first visit,2024-12-12 08:21:07.425375,control,nah,0,2024-12-12,2024-12-12 08:21:10.734,0.3910000324249267,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.3452685135669917,1.82432723968838,1.824321361947812,1.82432723968838,0.8809136605696845,6.361544082276312,-7.94289255684788e-05,7.94289255684788e-05,0.916919747499276,greti,M ,5,1,0.0
6,01103F97C4,not first visit,2024-12-12 08:46:06.577572,control,nah,0,2024-12-12,2024-12-12 08:46:08.409,0.1480000019073486,0.0690000057220459,0.0740001201629638,0.0690000057220459,0.9121621504066808,1.95652157687962,1.824321361947812,1.95652157687962,1.4999994436901884,9.625432163638978,-1.848952427330212,1.848952427330212,-1.67036383067786,greti,M ,5,1,0.0
7,01103F97C4,not first visit,2024-12-12 08:47:27.952179,control,nah,0,2024-12-12,2024-12-12 08:47:28.941,0.1480000019073486,0.0740001201629638,0.0739998817443847,0.0729999542236328,0.9121621504066808,1.824321361947812,1.82432723968838,1.8493162281503928,1.4634148005618668,8.217646035818213,7.94289255684788e-05,0.3399866169571803,-1.67935774119584,greti,M ,5,1,0.0
8,3B00199DE5,not first visit,2024-12-12 08:47:31.685250,control,nah,0,2024-12-12,2024-12-12 08:47:31.765,0.1589999198913574,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.8490570315522408,1.82432723968838,1.824321361947812,1.82432723968838,1.41732356546721,8.371425222591544,-7.94289255684788e-05,7.94289255684788e-05,-1.385719428775987,bluti,M,5,1,0.0
9,01103F97C4,not first visit,2024-12-12 08:48:50.127243,control,nah,0,2024-12-12,2024-12-12 08:48:53.221,0.1480000019073486,0.0740001201629638,0.0729999542236328,0.0739998817443847,0.9121621504066808,1.824321361947812,1.8493162281503928,1.82432723968838,1.4634148005618668,8.217646035818213,0.3400660347537917,-0.3399866169571803,-1.7111847490221712,greti,M ,5,1,0.0
