,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age,exp_order,prev_scares
45,3B00190DF0,not first visit,2024-12-12 11:49:10.727856,treatment,nah,0.0,2024-12-12,2024-12-12 11:49:11.006,0.0639998912811279,0.0740001201629638,0.0739998817443847,0.0729999542236328,2.109378583269693,1.824321361947812,1.82432723968838,1.8493162281503928,1.8947378565405364,-4.131263734530435,7.94289255684788e-05,0.3399866169571803,-7.893775306800413,greti,M,6,1,3.0
46,01103FA4B2,not first visit,2024-12-12 11:50:13.106971,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:50:13.454,0.4279999732971191,0.064000129699707,0.0629999637603759,0.0789999961853027,0.3154205804267247,2.109370725238046,2.142858375498125,1.7088608420099594,0.8517349312139905,7.292478736830239,0.527364182934315,-6.112643040944363,0.8798975947018749,bluti,M,6,1,2.0
47,01103FA4B2,not first visit,2024-12-12 11:50:13.106971,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:50:14.384,1.7760000228881836,0.1480000019073486,0.0739998817443847,0.0740001201629638,0.07601351253389,0.9121621504066808,1.82432723968838,1.824321361947812,0.2606177572590517,0.869177367044629,8.217707813871431,-7.94289255684788e-05,1.758049770400854,bluti,M,6,1,2.0
48,3B0019B8CC,not first visit,2024-12-12 11:50:30.085000,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:50:32.420,0.1480000019073486,0.0679998397827148,0.0740001201629638,0.0789999961853027,0.9121621504066808,1.9852987952821064,1.824321361947812,1.7088608420099594,1.4634148005618668,9.936457698105732,-2.267288432980896,-1.5092866945935626,-1.8612459948182456,greti,F,5,1,3.0
49,01103FD2E8,not first visit,2024-12-12 11:51:13.544238,treatment,nah,0.0,2024-12-12,2024-12-12 11:51:14.160,0.1389999389648437,0.0709998607635498,0.062000036239624,0.4650001525878906,0.9712234480487404,1.9014121795194685,2.177418082115925,0.2903224853769986,0.7327001470625343,8.858948748273109,4.1504679148717045,-7.161650552488006,-1.9423753900361915,greti,F ,5,1,0.0
50,01103FD2E8,not first visit,2024-12-12 11:52:32.413338,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:52:33.121,0.1559998989105224,0.0729999542236328,0.0740001201629638,0.0739998817443847,0.865385176162406,1.8493162281503928,1.824321361947812,1.82432723968838,1.4323612934560717,8.593289808020705,-0.3400660347537917,7.94289255684788e-05,-1.4786700607383474,greti,F ,5,1,0.0
51,01103FD2E8,not first visit,2024-12-12 11:54:46.140495,treatment,nah,0.0,2024-12-12,2024-12-12 11:54:46.693,0.1480000019073486,0.0739998817443847,0.0729999542236328,0.0750000476837158,0.9121621504066808,1.82432723968838,1.8493162281503928,1.799998855591548,1.4594599108700863,8.217707813871431,0.3399866169571803,-0.6664509719360568,-1.7286767410310626,greti,F ,5,1,0.0
52,01103FD2E8,not first visit,2024-12-12 11:55:45.339891,treatment,nah,0.0,2024-12-12,2024-12-12 11:55:46.021,0.1530001163482666,0.0729999542236328,0.0740001201629638,0.0789999961853027,0.8823522701950512,1.8493162281503928,1.824321361947812,1.7088608420099594,1.4248014081157896,8.557200495631822,-0.3400660347537917,-1.5092866945935626,-1.64608908901475,greti,F ,5,1,0.0
53,3B00190DF0,not first visit,2024-12-12 11:56:06.884640,treatment,nah,0.0,2024-12-12,2024-12-12 11:56:08.019,0.1469998359680175,0.0740001201629638,0.0739998817443847,0.0730001926422119,0.9183683717128204,1.824321361947812,1.82432723968838,1.8493101882848608,1.4673911826597146,8.198671222342279,7.94289255684788e-05,0.3399038905351528,-1.7102569202557172,greti,M,6,1,3.0
54,01103FD2E8,not first visit,2024-12-12 11:59:11.517375,treatment,SCARE,0.0,2024-12-12,2024-12-12 11:59:12.549,0.1470000743865966,0.0789999961853027,0.0729999542236328,0.0739998817443847,0.918366882216416,1.7088608420099594,1.8493162281503928,1.82432723968838,1.447721542370444,6.995519583628241,1.8480977890131889,-0.3399866169571803,-1.6742142172700991,greti,F ,5,1,0.0
55,01103FA4B2,not first visit,2024-12-12 11:59:58.103850,treatment,SCARE,1.0,2024-12-12,2024-12-12 11:59:59.421,0.1470000743865966,0.0739998817443847,0.0740001201629638,0.0739998817443847,0.918366882216416,1.82432723968838,1.824321361947812,1.82432723968838,1.4634148005618668,8.198737894183317,-7.94289255684788e-05,7.94289255684788e-05,-1.7283495625028964,bluti,M,6,1,2.0
56,3B001874E8,not first visit,2024-12-12 12:01:28.171645,treatment,nah,0.0,2024-12-12,2024-12-12 12:01:29.205,1.6010000705718994,0.1480000019073486,0.0789999961853027,0.0729999542236328,0.0843222948464806,0.9121621504066808,1.7088608420099594,1.8493162281503928,0.284061017095402,0.9466435920573956,7.019371791167163,1.8480977890131889,1.7700659518204007,bluti,F,6,1,1.0
57,01103FD2E8,not first visit,2024-12-12 12:01:40.657464,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:01:42.426,0.1459999084472656,0.0739998817443847,0.0730001926422119,0.0739998817443847,0.9246581140751968,1.82432723968838,1.8493101882848608,1.82432723968838,1.4713901887145466,8.178818032775817,0.3399038905351528,-0.3399038905351528,-1.7735646820008983,greti,F ,5,1,0.0
58,3B00190DF0,not first visit,2024-12-12 12:02:57.172130,treatment,nah,0.0,2024-12-12,2024-12-12 12:02:58.425,0.1470000743865966,0.0739998817443847,0.0730001926422119,0.0739998817443847,0.918366882216416,1.82432723968838,1.8493101882848608,1.82432723968838,1.4673911826597146,8.198737894183317,0.3399038905351528,-0.3399038905351528,-1.742145362826118,greti,M,6,1,3.0
59,3B00190DF0,not first visit,2024-12-12 12:02:57.172130,treatment,nah,0.0,2024-12-12,2024-12-12 12:02:59.181,1.4159998893737793,0.0740001201629638,0.0780000686645507,0.0789999961853027,0.0953389904992882,1.824321361947812,1.7307677071488832,1.7088608420099594,0.3278688376508519,2.3207816917881536,-1.2309676128769946,-0.2790682304478584,1.6028697619097767,greti,M,6,1,3.0
60,3B0019B8CC,not first visit,2024-12-12 12:13:05.434947,treatment,SCARE,1.0,2024-12-12,2024-12-12 12:13:07.231,0.1480000019073486,0.1419999599456787,0.0740001201629638,0.0680000782012939,0.9121621504066808,0.950704493519882,1.824321361947812,1.985291834523672,1.2499995364084904,0.2658092978145589,8.089042078026296,2.267186587485454,-0.8300224003842855,greti,F,5,1,4.0
61,01103FA4B2,not first visit,2024-12-12 12:26:33.947177,treatment,nah,0.0,2024-12-12,2024-12-12 12:26:34.760,0.1459999084472656,0.0720000267028808,0.0730001926422119,0.0719997882843017,0.9246581140751968,1.874999304612736,1.8493101882848608,1.875005513445854,1.4876036497098255,8.718729112309099,-0.3543321029982201,0.3544183247033106,-1.765379791993189,bluti,M,6,1,3.0
62,3B00191394,not first visit,2024-12-12 12:26:46.815988,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:26:48.516,0.0639998912811279,0.1470000743865966,0.0740001201629638,0.0739998817443847,2.109378583269693,0.918366882216416,1.824321361947812,1.82432723968838,1.5041784088380914,-11.289212273416585,8.198675857076957,7.94289255684788e-05,-5.44938997977825,bluti,F,5,1,0.0
63,3B00182A81,not first visit,2024-12-12 12:26:51.329358,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:26:52.158,0.1430001258850097,0.0729999542236328,0.0739998817443847,0.0789999961853027,0.9440551129903,1.8493162281503928,1.82432723968838,1.7088608420099594,1.4634148005618668,8.382044253916666,-0.3399866169571803,-1.5093658797752028,-1.950268963684058,bluti,F,6,1,1.0
64,01103FA4B2,not first visit,2024-12-12 12:28:01.542258,treatment,SCARE,0.0,2024-12-12,2024-12-12 12:28:03.297,0.1460001468658447,0.0739998817443847,0.0690000057220459,0.0690000057220459,0.9246566041063478,1.82432723968838,1.95652157687962,1.95652157687962,1.508379719505235,8.178822896209384,1.8488733037957423,0.0,-1.7347228856978627,bluti,M,6,1,3.0
65,01103FA4B2,not first visit,2024-12-12 12:29:03.176907,treatment,SCARE,1.0,2024-12-12,2024-12-12 12:29:04.629,0.1440000534057617,0.0739998817443847,0.0680000782012939,0.0740001201629638,0.9374996523063678,1.82432723968838,1.985291834523672,1.824321361947812,1.4999994436901884,8.136035332040018,2.267107609000283,-2.267186587485454,-1.9107363183986712,bluti,M,6,1,3.0
66,3B00190DF0,not first visit,2024-12-12 12:30:24.715753,treatment,nah,0.0,2024-12-12,2024-12-12 12:30:26.227,0.1480000019073486,0.0729999542236328,0.0740001201629638,0.0690000057220459,0.9121621504066808,1.8493162281503928,1.824321361947812,1.95652157687962,1.483516149252617,8.481034061276315,-0.3400660347537917,1.848952427330212,-1.6135835942352026,greti,M,6,1,3.0
67,3B00190DF0,not first visit,2024-12-12 12:30:24.715753,treatment,nah,0.0,2024-12-12,2024-12-12 12:30:28.094,1.0049998760223389,0.0740001201629638,0.0739998817443847,0.0789999961853027,0.1343283747798186,1.824321361947812,1.82432723968838,1.7088608420099594,0.4383117330981143,3.1325171327948023,7.94289255684788e-05,-1.5093658797752028,1.5141820204915084,greti,M,6,1,3.0
68,3B0019B8CC,not first visit,2024-12-12 12:31:00.846026,treatment,SCARE,1.0,2024-12-12,2024-12-12 12:31:02.719,0.1459999084472656,0.0739998817443847,0.0740001201629638,0.0680000782012939,0.9246581140751968,1.82432723968838,1.824321361947812,1.985291834523672,1.4917127543406017,8.178818032775817,-7.94289255684788e-05,2.267186587485454,-1.6408184845580462,greti,F,5,1,5.0
69,3B00190DF0,not first visit,2024-12-12 12:32:20.741692,treatment,SCARE,1.0,2024-12-12,2024-12-12 12:32:22.251,0.1510000228881836,0.0690000057220459,0.0690000057220459,0.0729999542236328,0.8940395995831624,1.95652157687962,1.95652157687962,1.8493162281503928,1.4917127543406017,9.658925810221955,0.0,-1.5099349150554262,-1.726842170182256,greti,M,6,1,3.0
70,3B00182A81,not first visit,2024-12-12 12:37:56.982476,treatment,nah,0.0,2024-12-12,2024-12-12 12:37:57.927,0.1529998779296875,0.0700001716613769,0.0739998817443847,0.0780000686645507,0.8823536451580732,1.928566699136927,1.82432723968838,1.7307677071488832,1.4400000000000002,9.383074630677347,-1.4477697331795036,-1.2310468824205203,-1.669438668044826,bluti,F,6,1,1.0
